_id,substance_label
2020-000158-88-BE,Fruquintinib
2020-000160-28-AT,Escitalopram
2020-000165-16-NL,Empagliflozin
2020-000169-17-BG,Benralizumab
2020-000189-41-BE,Spesolimab
2020-000192-20-NL,Pexidartinib
2020-000195-38-BE,Benralizumab
2020-000204-11-DK,Semaglutide
2020-000205-89-DK,Doravirine / Lamivudine / Tenofovir / Tenofovir disoproxil / Tenofovir disoproxil fumarate
2020-000207-36-NL,Biib-015
2020-000209-10-BE,Cabazitaxel / Durvalumab
2020-000210-15-IT,Cofirasersen
2020-000220-19-AT,Liraglutide
2020-000228-20-AT,Cholecalciferol / Metformin
2020-000229-24-BG,Caffeine / Metoprolol tartrate / Midazolam hydrochloride / Nemolizumab / Omeprazole / Warfarin
2020-000235-51-GB,Mitomycin
2020-000236-22-DK,Sildenafil
2020-000238-16-SE,Temanogrel
2020-000245-13-ES,Atezolizumab
2020-000249-14-DK,Apocynin
2020-000250-94-IT,Lumacaftor|ivacaftor
2020-000252-35-DK,Hydrocortisone
2020-000253-27-BE,Patidegib
2020-000255-12-DE,Cotadutide / Semaglutide
2020-000256-35-DK,Albumin human / Human normal immunoglobulin / Prednisolone
2020-000280-23-FR,Botulinum toxin type a
2020-000282-16-GB,Levetiracetam
2020-000284-23-HU,Insulin lispro / Tirzepatide
2020-000285-42-BG,Benralizumab
2020-000287-32-BG,Benralizumab
2020-000294-24-DK,Bupivacaine / Dexamethasone / Epinephrine
2020-000295-38-IT,Avelumab
2020-000299-39-SI,Semaglutide
2020-000301-87-DK,Gemcitabine / Talazoparib
2020-000302-28-ES,Fluticasone / Formoterol
2020-000306-29-FI,Finerenone
2020-000313-33-BE,Salbutamol
2020-000337-40-BG,Seltorexant
2020-000338-16-FI,Seltorexant
2020-000341-14-BE,Quetiapine / Seltorexant
2020-000344-67-FR,Nedosiran
2020-000348-77-BE,Abiraterone / Atezolizumab / Cabozantinib / Enzalutamide / Prednisone
2020-000349-14-BE,Gemcitabine / Paclitaxel / Spartalizumab
2020-000354-10-DE,Obinutuzumab / Rituximab
2020-000362-42-LV,Aflibercept
2020-000374-21-DE,Andexanet alfa
2020-000376-38-DE,Edaravone
2020-000377-25-BE,Carboplatin / Cisplatin / Xevinapant
2020-000382-16-DE,Bortezomib / Daratumumab / Panobinostat lactate anhydrous
2020-000393-20-IT,Sulphur hexafluoride
2020-000396-20-DK,Opium
2020-000401-91-AT,Capecitabine / Fluorouracil / Oxaliplatin
2020-000402-29-HU,Faricimab
2020-000405-83-PL,Iloperidone
2020-000406-28-ES,Quizartinib / Venetoclax
2020-000421-76-FI,Mepolizumab
2020-000424-19-BE,Cabotegravir / Rilpivirine
2020-000437-41-IT,Evenamide
2020-000438-16-ES,Latanoprost / Timolol
2020-000439-32-IT,Evenamide
2020-000440-63-PT,Aflibercept / Faricimab
2020-000441-13-FR,Aflibercept / Faricimab
2020-000442-34-HR,Insulin glargine / Insulin icodec
2020-000444-58-DE,Insulin human / Insulin lispro / Pramlintide
2020-000454-10-BG,Insulin degludec / Insulin icodec
2020-000455-12-EE,Dactolisib / Gallium
2020-000459-11-FR,Zanidatamab
2020-000465-17-AT,Chloroprocaine hydrochloride
2020-000472-37-AT,Insulin degludec / Insulin icodec
2020-000473-25-BE,Esketamine
2020-000474-16-BE,Insulin glargine / Insulin icodec
2020-000475-21-RO,Selexipag
2020-000476-38-HU,Insulin degludec / Insulin glargine / Insulin icodec
2020-000483-27-GB,Pantoprazole
2020-000484-23-ES,Rituximab
2020-000500-10-ES,Dobutamine
2020-000502-29-GR,Atezolizumab / Cabozantinib
2020-000509-96-NL,Indocyanine green
2020-000511-77-BE,Frexalimab
2020-000533-40-BE,Sintilimab
2020-000535-45-BE,Sepofarsen
2020-000540-60-BE,Trastuzumab / Tucatinib
2020-000551-12-DK,Dasiglucagon
2020-000553-27-PL,Gepotidacin / Nitrofurantoin
2020-000554-97-HU,Tezepelumab
2020-000556-35-BE,Durvalumab
2020-000557-27-BE,Danazol / Fedratinib / Hydroxyurea / Navitoclax / Peginterferon alfa-2a / Ruxolitinib
2020-000560-37-IT,Oxaliplatin
2020-000578-31-FR,Isoflurane / Midazolam
2020-000585-41-DE,Tregalizumab
2020-000605-84-AT,Cisplatin / Dexamethasone / Gemcitabine / Rituximab / Selinexor
2020-000612-30-BE,Durvalumab
2020-000622-26-BE,Guselkumab
2020-000624-20-DE,Iloprost
2020-000627-40-BE,Anidulafungin
2020-000630-17-BE,Xmt-1536
2020-000637-41-IT,Teriflunomide
2020-000640-64-CZ,Methionine
2020-000641-13-HU,Pegozafermin
2020-000644-55-BE,Teriflunomide
2020-000661-16-DK,Erenumab
2020-000664-31-SE,Dapagliflozin
2020-000670-22-DK,Omburtamab
2020-000675-20-IT,Cimdelirsen
2020-000676-38-BE,Avacincaptad pegol
2020-000686-16-NL,Carbidopa anhydrous / Levodopa
2020-000688-22-PL,Lavender oil / Sertraline
2020-000695-38-SE,Sodium zirconium cyclosilicate
2020-000697-22-DK,Pamrevlumab
2020-000698-26-BE,Pamrevlumab
2020-000699-39-BE,Pamrevlumab
2020-000702-29-ES,Loratadine
2020-000705-86-ES,Glucosamine / Isoleucine
2020-000711-76-DK,Roflumilast
2020-000714-15-BE,Phentolamine
2020-000716-30-PL,Ethinyl estradiol / Levonorgestrel / Prasterone
2020-000720-19-IT,Ciclopirox / Niacinamide
2020-000722-26-FR,Posoleucel
2020-000725-27-DK,Influenza virus vaccine
2020-000732-22-ES,Levobupivacaine
2020-000736-21-HU,Rituximab
2020-000754-97-GB,Adalimumab
2020-000755-13-FR,Alcohol
2020-000758-81-SE,Chlorhexidine gluconate / Fluconazole
2020-000763-23-HU,Metformin
2020-000766-42-BE,Gantenerumab
2020-000775-20-DE,Cabozantinib
2020-000784-23-DE,Esketamine hydrochloride
2020-000789-40-DE,Tozorakimab
2020-000791-38-BE,Zinpentraxin alfa
2020-000824-21-BE,Capecitabine / Neratinib / Paclitaxel / Trastuzumab / Trastuzumab emtansine / Vinorelbine
2020-000828-19-FR,Semaglutide
2020-000831-34-AT,Pegvisomant / Somatropin
2020-000832-23-NL,Sonlicromanol
2020-000841-15-IT,Remdesivir
2020-000842-32-FR,Remdesivir
2020-000849-14-NL,Monalizumab / Trastuzumab
2020-000851-11-FR,Fluorouracil
2020-000854-85-FR,Nivolumab
2020-000855-11-DK,Methylprednisolone
2020-000860-51-DE,Eucalyptol
2020-000864-42-BE,Pembrolizumab / Vilobelimab
2020-000869-17-FR,Azacitidine / Sabatolimab
2020-000874-92-PL,Somatropin
2020-000877-25-DK,Tacrolimus
2020-000885-40-RO,Istaroxime
2020-000886-17-IT,Flurbiprofen
2020-000913-33-SE,Dapagliflozin propanediol monohydrate / Semaglutide
2020-000915-53-DK,Dexamethasone
2020-000917-34-PL,Bempegaldesleukin / Nivolumab
2020-000927-38-IT,Ascorbic acid / Potassium
2020-000929-42-IT,Lonapegsomatropin / Somatropin
2020-000931-35-DE,Prednisolone
2020-000936-23-BE,Cilgavimab / Tixagevimab
2020-000948-60-GR,Neisseria meningitidis adhesin a / Paracetamol
2020-000949-14-DK,Inebilizumab
2020-000951-11-BE,Docetaxel / Pyrotinib
2020-000952-36-BG,Omalizumab
2020-000958-98-FR,Nivolumab
2020-000960-52-CZ,Paclitaxel
2020-000973-26-PT,Dapagliflozin / Spironolactone
2020-000974-22-DE,Maralixibat
2020-000981-41-AT,Trastuzumab
2020-000982-18-SE,Remdesivir
2020-000987-53-PL,Ruxolitinib
2020-000996-19-BG,Marzeptacog alfa (activated)
2020-001007-16-PL,Anastrozole / Palbociclib
2020-001010-38-NO,Hydroxychloroquine sulfate
2020-001014-37-IT,Spironolactone / Torsemide
2020-001022-57-DK,Capsaicin
2020-001023-14-GB,Interferon beta-1a
2020-001024-34-ES,Amoxicillin / Cefaclor / Ciprofloxacin / Clindamycin / Dicloxacillin / Fusidic acid / Levofloxacin / Linezolid / Moxifloxacin / Rifampin / Sulfamethoxazole / Tedizolid
2020-001029-30-ES,Fostemsavir
2020-001031-27-ES,Cobicistat / Darunavir / Hydroxychloroquine
2020-001034-35-GB,Ceralasertib
2020-001038-36-DE,Abdavomeran / Bnt-162a1 / Pidacmeran / Tozinameran
2020-001039-29-GR,Anakinra / Tocilizumab
2020-001044-26-GB,Palivizumab
2020-001045-39-EE,Ustekinumab
2020-001046-19-BE,Insulin human
2020-001052-18-DE,Remdesivir
2020-001054-22-DK,Ropivacaine
2020-001055-40-GB,Vosoritide
2020-001056-17-GB,Cannabidiol / Dronabinol
2020-001060-28-DK,Paluratide
2020-001061-37-LV,Aflibercept
2020-001062-11-SK,Aflibercept
2020-001063-82-FR,Aflibercept
2020-001069-35-ES,Acetylsalicylic acid
2020-001070-29-ES,Bictegravir / Emtricitabine
2020-001071-33-NL,Semustine
2020-001072-15-GB,"Ciadox / Meningococcal group a, c, w-135 and y conjugate vaccine / Neisseria meningitidis group a polysaccharide conjugated to tetanus toxoid|neisseria meningitidis group c polysaccharide conjugated to tetanus toxoid|neisseria meningitidis group w-135 polysaccharide conjugated to tetanus toxoid|neisseria meningitidis group y polysaccharide conjugated to tetanus toxoid"
2020-001074-30-NL,Ipilimumab / Nivolumab
2020-001075-32-DE,Ramucirumab / Tas-109
2020-001077-79-ES,Prasterone
2020-001079-33-GB,Fulvestrant
2020-001083-29-BG,Bepirovirsen
2020-001087-28-FR,Tocilizumab
2020-001098-55-NL,Lysergide
2020-001099-14-BG,Calcifediol
2020-001101-22-NL,Tacrolimus
2020-001103-17-BE,Bictegravir / Dolutegravir / Emtricitabine / Tenofovir alafenamide
2020-001110-38-IT,Tocilizumab
2020-001113-21-GB,Acetylsalicylic acid / Casirivimab / Colchicine / Hydrocortisone / Imdevimab / Methylprednisolone / Tocilizumab
2020-001135-27-GB,Aminolevulinic acid / Sodium ferrous citrate
2020-001154-22-NL,Tocilizumab
2020-001155-40-DK,Ezetimibe
2020-001157-48-GB,Imatinib
2020-001158-23-DK,Insulin aspart
2020-001160-28-ES,Pembrolizumab / Tocilizumab
2020-001162-12-IT,Sarilumab
2020-001165-36-IT,Azacitidine
2020-001167-93-IT,Anakinra / Emapalumab
2020-001172-15-DK,Gsk-2586881
2020-001173-69-DK,Isoniazid / Rifampin
2020-001174-30-HR,Faricimab
2020-001175-32-CZ,Opicapone
2020-001176-15-DE,Opicapone
2020-001177-78-FR,Certolizumab pegol
2020-001185-11-IT,Baricitinib
2020-001188-96-FR,Hydroxychloroquine / Lopinavir / Ritonavir
2020-001189-13-BE,Recifercept
2020-001194-69-ES,Mefloquine
2020-001198-55-DK,Azithromycin / Hydroxychloroquine
2020-001202-32-BE,Apalutamide
2020-001203-16-GB,Floxacrine
2020-001209-22-GB,Azithromycin / Budesonide / Doxycycline / Hydroxychloroquine sulfate
2020-001211-24-EE,Lebrikizumab
2020-001215-24-DK,Bupivacaine
2020-001217-20-IT,Dupilumab
2020-001218-39-DK,Estradiol / Menotropins / Progesterone
2020-001228-32-GB,"Ciadox / Meningococcal group a, c, w-135 and y conjugate vaccine / Neisseria meningitidis group a polysaccharide conjugated to tetanus toxoid|neisseria meningitidis group c polysaccharide conjugated to tetanus toxoid|neisseria meningitidis group w-135 polysaccharide conjugated to tetanus toxoid|neisseria meningitidis group y polysaccharide conjugated to tetanus toxoid"
2020-001236-10-BE,Imatinib
2020-001239-29-BE,Cemiplimab
2020-001243-15-BE,Itraconazole
2020-001244-26-AT,Solnatide
2020-001246-18-FR,Bevacizumab / Secukinumab
2020-001250-21-FR,Hydroxychloroquine
2020-001251-41-FR,Imatinib
2020-001254-22-BE,Sargramostim
2020-001255-40-ES,Sarilumab
2020-001257-51-DK,Hydroxychloroquine
2020-001258-23-IT,Colchicine
2020-001262-11-ES,Chloroquine / Ciclosporin / Darunavir / Interferon beta-1b / Lopinavir / Ritonavir / Spironolactone / Tocilizumab
2020-001264-28-RO,Vidofludimus
2020-001265-36-IE,Azithromycin / Hydroxychloroquine sulfate
2020-001270-29-DE,Hydroxychloroquine sulfate
2020-001273-73-FR,Azithromycin / Hydroxychloroquine
2020-001275-32-DK,Sarilumab / Tocilizumab
2020-001278-31-ES,Dexamethasone
2020-001281-11-FR,Sulfacytine
2020-001290-74-ES,Azithromycin / Hydroxychloroquine / Sarilumab
2020-001296-33-DK,Iloprost
2020-001301-23-FR,Naproxen
2020-001302-30-AT,Asunercept / Candesartan / Lopinavir / Remdesivir / Ritonavir / Rivaroxaban
2020-001303-16-FR,Azithromycin / Curcumin / Hydroxychloroquine / Telmisartan
2020-001304-42-GB,Nitroglycerin
2020-001306-35-FR,Budesonide / Formoterol
2020-001307-16-ES,Methylprednisolone
2020-001308-40-IT,Enoxaparin sodium
2020-001309-22-DE,Sonidegib / Vismodegib
2020-001318-39-DE,Prabotulinumtoxin a
2020-001319-26-ES,Rosuvastatin
2020-001320-34-BE,Valsartan
2020-001321-31-ES,Baricitinib / Imatinib / Lopinavir / Ritonavir
2020-001327-13-AT,Azithromycin
2020-001329-30-AT,Nitric oxide
2020-001331-26-GB,Hydroxychloroquine
2020-001333-13-FR,Dexamethasone / Hydroxychloroquine
2020-001335-28-BE,Vilobelimab
2020-001336-10-DE,Enibarcimab
2020-001340-25-NL,Phenytoin
2020-001342-19-HU,Methyl aminolevulinate hydrochloride
2020-001345-38-GR,Chloroquine phosphate
2020-001348-25-DK,Psilocybin
2020-001349-37-SE,Oxygen
2020-001354-22-GB,Baricitinib / Ravulizumab
2020-001357-52-ES,Hydroxychloroquine
2020-001363-85-DK,Hydroxychloroquine
2020-001364-29-ES,Hydroxychloroquine
2020-001366-11-IE,Imatinib
2020-001367-88-DK,Baricitinib / Sarilumab
2020-001370-30-FR,Canakinumab
2020-001373-70-FR,Nivolumab
2020-001375-32-NL,Tocilizumab
2020-001379-34-ES,Propofol / Sevoflurane
2020-001384-87-BE,Gantenerumab
2020-001385-11-ES,Emtricitabine / Hydroxychloroquine / Tenofovir disoproxil fumarate
2020-001386-37-IT,Tocilizumab
2020-001389-12-DK,Ferric derisomaltose / Ferrous sulfate
2020-001390-76-IT,Sarilumab
2020-001392-32-HU,Tarumase
2020-001395-15-DK,Hydrocortisone
2020-001396-33-GB,Icosapent
2020-001397-30-DE,Ampicillin
2020-001398-59-BE,Lusvertikimab
2020-001404-42-NL,Elexacaftor / Ivacaftor / Tezacaftor
2020-001405-23-ES,Ruxolitinib / Simvastatin
2020-001406-27-FR,Azithromycin
2020-001408-41-DE,Tocilizumab
2020-001409-21-ES,Defibrotide
2020-001411-25-AT,Selinexor
2020-001413-20-ES,Methylprednisolone / Siltuximab
2020-001416-15-DE,Avibactam / Ceftazidime
2020-001417-21-BE,Hydroxychloroquine
2020-001420-34-DK,Senicapoc
2020-001421-31-ES,Hydroxychloroquine sulfate
2020-001424-34-GB,Zuranolone
2020-001426-57-ES,Abacavir sulfate / Dolutegravir / Emtricitabine / Lamivudine / Tenofovir disoproxil fumarate / Zidovudine
2020-001428-33-BE,Bexotegrast
2020-001429-30-BE,Zinpentraxin alfa
2020-001431-27-DE,Valsartan
2020-001434-35-BE,Hydroxychloroquine
2020-001435-27-FR,Favipiravir / Imatinib / Telmisartan
2020-001437-12-ES,Ciclosporin / Tocilizumab
2020-001440-26-ES,Hydroxychloroquine
2020-001442-19-ES,Tocilizumab
2020-001445-39-ES,Methylprednisolone / Tacrolimus
2020-001448-24-GB,Hydroxychloroquine sulfate / Lopinavir / Ritonavir
2020-001449-38-GB,Azithromycin / Favipiravir / Hydroxychloroquine
2020-001453-49-ES,Remdesivir
2020-001455-40-GR,Colchicine
2020-001456-18-CZ,Hydroxychloroquine sulfate
2020-001457-43-FR,Dexamethasone / Idremcinal
2020-001459-42-DK,Ruxolitinib
2020-001466-11-GR,Anakinra / Sulfamethoxazole
2020-001467-82-NL,Voclosporin
2020-001472-14-IT,Pamrevlumab
2020-001473-79-GB,Dapagliflozin
2020-001474-29-ES,Ivermectin
2020-001475-33-IT,Colchicine
2020-001479-34-CZ,Denosumab
2020-001481-11-DE,Ruxolitinib
2020-001490-68-SE,Nitric oxide
2020-001493-29-DE,Cenicriviroc
2020-001496-32-SK,Human immunoglobulin g
2020-001497-30-ES,Ravulizumab
2020-001498-63-BE,20-hydroxyecdysone
2020-001500-41-BE,Anakinra / Siltuximab / Tocilizumab
2020-001504-42-BE,Nangibotide
2020-001509-21-PL,Ritlecitinib
2020-001511-25-ES,Colchicine
2020-001512-26-DE,Hydroxychloroquine sulfate
2020-001513-20-IT,Defibrotide
2020-001517-21-ES,Baricitinib
2020-001518-40-GB,Dupilumab
2020-001527-14-NL,Azithromycin / Chloroquine
2020-001528-32-IT,Cobicistat / Darunavir / Favipiravir / Lopinavir / Ritonavir
2020-001529-30-BG,Zelicapavir
2020-001530-35-ES,Melatonin
2020-001531-27-ES,Sarilumab
2020-001536-98-ES,Hydroxychloroquine
2020-001538-37-CZ,Rucaparib
2020-001541-39-ES,Bevacizumab
2020-001542-19-FR,Ixekizumab
2020-001543-94-IT,Tagraxofusp
2020-001546-19-BE,Empasiprubart
2020-001549-38-DE,Remdesivir
2020-001553-48-FR,Prednisone
2020-001565-37-ES,Hydroxychloroquine sulfate
2020-001571-32-FR,Aldesleukin
2020-001573-78-FR,Interleukin-7
2020-001574-29-BE,Trastuzumab
2020-001578-31-BE,Capmatinib / Docetaxel
2020-001587-29-ES,Hydroxychloroquine sulfate
2020-001595-15-DK,Losartan / Patiromer / Spironolactone
2020-001599-13-ES,Alteplase / Tenecteplase
2020-001602-34-FR,Cholecalciferol
2020-001603-16-ES,Colchicine
2020-001605-23-ES,Azithromycin / Hydroxychloroquine / Lopinavir / Ritonavir
2020-001606-33-ES,Azithromycin / Hydroxychloroquine / Ibuprofen / Paracetamol
2020-001608-40-DE,Favipiravir
2020-001610-38-DK,Oseltamivir
2020-001611-24-DE,Secukinumab
2020-001614-38-BE,Azithromycin
2020-001616-18-ES,Budesonide
2020-001617-21-DK,Trimetazidine
2020-001618-39-ES,Vafidemstat
2020-001622-64-ES,Prednisone
2020-001623-13-GR,Liothyronine sodium
2020-001634-36-ES,Sarilumab
2020-001635-27-ES,Isoquercetin / Masitinib
2020-001636-95-GB,Anakinra
2020-001640-26-GB,Alteplase
2020-001642-18-FR,Acalabrutinib / Zemirciclib
2020-001643-13-GB,Brensocatib
2020-001644-25-FR,Acalabrutinib
2020-001645-40-IT,Reparixin
2020-001651-40-DE,Carboplatin / Cyclophosphamide / Epirubicin / Paclitaxel
2020-001654-21-DE,Molgramostim
2020-001655-41-FR,Tacrolimus
2020-001656-18-NO,Nitric oxide
2020-001659-42-ES,Antithrombin iii human
2020-001662-11-FR,Ruxolitinib
2020-001663-90-PL,Tenalisib
2020-001665-37-HU,Diphtheria toxoid / Penetratin / Tetanus toxoid
2020-001669-35-ES,Eptinezumab
2020-001684-89-GB,Gemtuzumab ozogamicin / Infliximab / Namilumab
2020-001686-36-FR,Avdoralimab
2020-001689-12-ES,Colchicine
2020-001690-72-DE,Elsubrutinib / Upadacitinib
2020-001696-32-ES,Human normal immunoglobulin (ivig)
2020-001697-30-ES,Hydroxychloroquine
2020-001700-42-FR,Captopril
2020-001704-42-ES,Hydroxychloroquine
2020-001707-16-ES,Methylprednisolone / Tocilizumab
2020-001708-41-IT,Enoxaparin sodium
2020-001709-21-FR,Dalteparin sodium / Enoxaparin sodium / Nadroparin calcium / Tinzaparin
2020-001717-20-ES,Calcifediol
2020-001720-33-IT,Cyclosporine
2020-001722-66-ES,Albumin human / Human normal immunoglobulin
2020-001723-13-FR,Azithromycin / Lopinavir / Ritonavir
2020-001732-10-DE,Ruxolitinib
2020-001734-36-FR,Anakinra
2020-001736-95-GB,Acalabrutinib / Bemcentinib / Zilucoplan
2020-001739-28-BE,Anakinra / Aprotinin / Enoxaparin sodium / Nadroparin calcium
2020-001740-26-GB,Azithromycin
2020-001745-40-IT,Sarilumab
2020-001748-24-SE,Anakinra / Tocilizumab
2020-001750-22-GB,Fostamatinib / Ruxolitinib
2020-001752-17-FR,Azithromycin
2020-001755-41-NL,Sodium alginate
2020-001757-40-BG,Fulvestrant / Letrozole
2020-001759-42-BE,Otilimab
2020-001760-29-ES,Alcohol
2020-001762-11-AT,Lenabasum
2020-001765-37-ES,Hydroxychloroquine
2020-001766-11-FR,Losartan / Spironolactone
2020-001767-86-IE,Tocilizumab
2020-001770-30-BE,Tocilizumab
2020-001776-15-BE,Cetuximab / Tepotinib
2020-001777-71-GB,Ruxolitinib
2020-001782-37-SK,Azoximer bromide
2020-001784-88-FI,Artesunate / Imatinib / Infliximab
2020-001786-36-GB,Interleukin-7
2020-001793-30-DK,Colecalciferol
2020-001794-77-ES,Silibinin
2020-001795-15-IT,Mavrilimumab
2020-001803-17-IT,Remdesivir
2020-001805-21-GB,Oseltamivir / Vidofludimus
2020-001806-42-IT,Colchicine
2020-001808-42-ES,Melatonin
2020-001823-15-FR,Enoxaparin sodium
2020-001824-33-BE,Amcenestrant / Letrozole / Palbociclib
2020-001825-29-ES,Anakinra / Azithromycin / Hydroxychloroquine / Lopinavir / Ritonavir
2020-001827-15-ES,Hydroxychloroquine / Lopinavir / Methylprednisolone / Ritonavir / Tocilizumab
2020-001841-38-ES,Colchicine
2020-001849-39-SE,Dornase alfa
2020-001854-23-IT,Baricitinib / Canakinumab / Methylprednisolone / Tocilizumab
2020-001856-16-FR,Nivolumab / Pembrolizumab
2020-001857-31-BG,Emiplacel
2020-001860-27-GB,Molnupiravir / Nomacopan
2020-001862-12-BE,Ascorbic acid
2020-001867-94-FR,Emtricitabine / Tenofovir
2020-001868-28-BE,Axicabtagene ciloleucel
2020-001872-13-BE,Emvododstat
2020-001878-29-FR,Chloral hydrate / Powdered cellulose
2020-001882-36-GR,Clarithromycin
2020-001889-10-GB,Budesonide
2020-001891-14-ES,Enoxaparin sodium
2020-001892-34-FR,Interferon beta-1b / Lopinavir / Ritonavir
2020-001898-78-IT,Temozolomide
2020-001903-17-ES,Cholecalciferol / Tocilizumab
2020-001904-41-GB,Favipiravir
2020-001908-42-HU,Gebasaxturev / Pembrolizumab
2020-001909-22-FR,Almitrine
2020-001911-26-ES,Cisplatin / Fluorouracil / Lenvatinib / Oxaliplatin / Pembrolizumab
2020-001921-30-IT,Heparin / Methylprednisolone
2020-001928-34-SE,Ciclesonide
2020-001929-31-ES,Pioglitazone
2020-001934-37-ES,Methylprednisolone
2020-001937-11-GB,Dornase alfa
2020-001938-35-DE,Capecitabine / Eribulin / Paclitaxel / Vinorelbine
2020-001942-20-NL,Iscalimab
2020-001943-21-DE,Trastuzumab
2020-001951-42-PL,Amiodarone / Verapamil
2020-001953-36-ES,.Alpha.1-proteinase inhibitor human
2020-001963-10-FR,Anakinra / Ruxolitinib
2020-001968-28-ES,Eptinezumab
2020-001969-37-BE,Eptinezumab
2020-001970-31-ES,Indocyanine green
2020-001971-33-ES,Azithromycin / Hydroxychloroquine / Ivermectin
2020-001972-13-IT,Enoxaparin sodium
2020-001973-66-IT,Atezolizumab / Bevacizumab
2020-001976-14-BE,Bevacizumab / Tipiracil / Trifluridine
2020-001982-36-CZ,Alteplase / Tenecteplase
2020-001984-10-DE,Anastrozole / Exemestane / Fulvestrant / Letrozole
2020-001989-10-BE,Pelabresib
2020-001992-34-DE,Resiquimod
2020-001994-66-ES,Ivermectin
2020-001995-13-ES,Tocilizumab
2020-001996-33-GB,Leronlimab
2020-002000-39-NL,Bepirovirsen
2020-002004-39-BG,Golimumab
2020-002009-25-CZ,Eftilagimod alfa
2020-002010-41-IT,Mesdopetam
2020-002011-21-ES,Maraviroc
2020-002015-22-SE,Tranexamic acid
2020-002021-28-GB,Abiraterone / Prednisolone
2020-002023-11-BE,Rilematovir
2020-002027-10-SE,Enzalutamide
2020-002029-28-FR,Doxycycline hyclate
2020-002032-69-ES,Tocilizumab
2020-002036-78-HU,Indacaterol / Mometasone
2020-002037-15-ES,Sarilumab
2020-002038-33-FI,Hydroxychloroquine sulfate
2020-002039-31-FI,Tocilizumab
2020-002060-31-CZ,Hydroxychloroquine / Interferon beta-1a / Lopinavir / Remdesivir / Ritonavir
2020-002066-14-NO,Pregabalin
2020-002069-32-BE,Ensifentrine
2020-002086-34-CZ,Ensifentrine
2020-002091-12-BG,Ivermectin
2020-002098-86-ES,Bilastine
2020-002100-39-PL,Vatiquinone
2020-002101-25-AT,Diclofenac sodium
2020-002106-68-GB,Favipiravir / Lopinavir / Ritonavir
2020-002114-40-FR,Nintedanib
2020-002119-23-IT,Cholecalciferol
2020-002120-37-GB,Sodium nitrite
2020-002123-11-ES,Ciclosporin
2020-002126-90-FR,Dexmedetomidine / Lidocaine / Remifentanil
2020-002130-33-BE,Zilucoplan
2020-002140-22-DK,Testosterone
2020-002143-27-NL,Morphine
2020-002144-23-ES,Tranexamic acid
2020-002166-13-ES,Icatibant
