entity_id,canonical,legal_entity,parent,entity_type,confidence,decided_by,decided_at_utc,model_id,prompt_version,merged_into,note
ent_006891,Universitätsklinikum Mainz,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,ent_003339,"Entries 1 and 4 are the Mainz university hospital (Universitätsmedizin = Universitätsklinikum Mainz); 2 and 3 are the university itself, kept separate from the hospital."
ent_006892,Univerzita Palackeho v Olomouci,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006893,Uniwersytet Mikołaja Kopernika w Toruniu,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006894,Unknown (Department of Anaesthesiology and Intensive Care),,,unknown,0.3,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006895,Unknown (Department of Pediatric Hematology/Oncology),,,unknown,0.3,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006896,"Unknown University Hospital, Department of Anaesthesia",,,hospital,0.3,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006897,Upsher-Smith Laboratories,"Upsher-Smith Laboratories, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006898,Upstream Bio,Upstream Bio Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006899,Urologkliniken US,,,hospital,0.4,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006900,Urology Associates,Urology Associates S.L.,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006901,Urovant Sciences,Urovant Sciences GmbH,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006902,Ustav hematologie a krevni transfuze,,,hospital,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006903,Uzdrowisko Kamień Pomorski,Uzdrowisko Kamień Pomorski S.A.,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006904,VAXIMM,VAXIMM GmbH,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006905,VHsquared,VHsquared Ltd,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006906,VIVUS,"VIVUS, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006907,VU medisch centrum,,,hospital,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,ent_003367,"All three are the VU University Medical Center Amsterdam (Dutch name VU medisch centrum), case variants."
ent_006908,VUAB Pharma,VUAB Pharma a.s.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006909,VVOG,,,unknown,0.4,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006910,Vaccibody,Vaccibody A.S.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006911,Vaderis Therapeutics,Vaderis Therapeutics AG,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006912,Vakcina Kft,Vakcina Kft,,industry,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006913,Valderm,Valderm ApS,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006914,Valeant Research & Development,,Valeant,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006915,Valerion Therapeutics,"Valerion Therapeutics, LLC",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006916,ValiRx,ValiRx plc,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006917,Valletta Health,Valletta Health BV,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006918,Valo Therapeutics,Valo Therapeutics Oy,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006919,Valérie Gangji,,,individual,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006920,Vandria,Vandria S.A.,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006921,Vanqua Bio,Vanqua Bio Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006922,Vantia,Vantia Ltd,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006923,Var2 Pharmaceuticals,Var2 Pharmaceuticals ApS,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006924,VarmX,VarmX B.V.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006925,Varsinais-Suomen hyvinvointialue,,,public_body,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006926,Vasa HVC,,,unknown,0.4,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006927,Vasopharm,vasopharm GmbH,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006928,Vaxon Biotech,,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006929,VectorY Therapeutics,VectorY Therapeutics B.V.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006930,Vedanta Biosciences,Vedanta Biosciences Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006931,Vega Therapeutics,Vega Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006932,Velindre NHS Trust,,,hospital,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006933,Veloxis Pharmaceuticals,Veloxis Pharmaceuticals A/S,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006934,VenatoRx Pharmaceuticals,"VenatoRx Pharmaceuticals, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006935,Vensica Medical,Vensica Medical Ltd.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006936,Venter Pharma,Venter Pharma S.L.,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006937,Ventrus Biosciences,,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006938,Ventus Therapeutics,Ventus Therapeutics U.S. Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006939,VeonGen Therapeutics,VeonGen Therapeutics GmbH,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006940,Verge Genomics,,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006941,VeriGraft,VeriGraft AB,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006942,Vericel Corporation,,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006943,Versantis,Versantis AG,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006944,Vertanical,Vertanical GmbH,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006945,Vertero Therapeutics,Vertero Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006946,Veru,Veru Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006947,Verus Pharmaceuticals,Verus Pharmaceuticals Inc,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006948,Verve Therapeutics,Verve Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006949,Vesa Kontinen,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006950,Vesa Pakanen,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006951,Vesper Bio,Vesper Bio ApS,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006952,Vestre Viken Trust,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,ent_003400,Vestre Viken Hospital Trust (Norwegian health trust) — same organisation with/without 'Trust'.
ent_006953,ViGeneron,ViGeneron GmbH,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006954,Vianex,Vianex S.A.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006955,Vibeke Hjortdal,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006956,Viborg Sygehus,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006957,Vical,Vical Incorporated,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006958,Vico Therapeutics,Vico Therapeutics B.V.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006959,Vicore Pharma,Vicore Pharma AB,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006960,Victor Martinez Taboada,,,individual,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006961,Vidac Pharma,Vidac Pharma Ltd.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006962,Videja,Videja B.V.,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006963,Viela Bio,"Viela Bio, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006964,Vigil Neuroscience,Vigil Neuroscience Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006965,Viktoria Lindberg-Larsen,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006966,Villa Pineta,,,hospital,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006967,Ville Artto,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006968,Vilnius University Hospital Santaros Klinikos,,,hospital,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006969,Vinforce - Institut für Osteoporoseforschung,,,academic,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006970,Vipharm,Vipharm S.A.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006971,ViraNative,ViraNative AB,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006972,Viracta Therapeutics,Viracta Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006973,Viramal,Viramal Limited,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006974,Virgilio Hernando Requejo,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006975,Virgilio P. Carnielli,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006976,Virginia Raquel Céspedes Nava,,,individual,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006977,ViroDefense,ViroDefense Inc,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006978,ViroLogik,ViroLogik GmbH,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006979,Virometix,Virometix AG,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006980,Virostatics,Virostatics S.r.l.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006981,Viscofan,Viscofan Espana S.L.U.,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006982,Visiotact Pharma,,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006983,Visterra,"Visterra, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006984,Vita Green Europa,Vita Green Europa S.A.,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006985,Vivacell Biotechnology Espana,Vivacell Biotechnology Espana S.L.,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006986,Viventia Biotech,Viventia Biotech Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006987,Vivet Therapeutics,,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006988,Vividion Therapeutics,Vividion Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006989,Vivolux AB,Vivolux AB,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006990,Vivoryon Therapeutics,Vivoryon Therapeutics N.V.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006991,Vivostat,Vivostat A/S,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006992,Vl-Medi Oy,Vl-Medi Oy,,industry,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006993,Volker Wenzel,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006994,Volution Immuno Pharmaceuticals,Volution Immuno Pharmaceuticals UK Ltd,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006995,Vor Biopharma,Vor Biopharma Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006996,Vrinnevi Hospital,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006997,Västra Götaland Center för utveckling av prehospital akutsjukvård,,,public_body,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006998,WPD Pharmaceuticals,WPD Pharmaceuticals Sp. z o.o.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006999,Wageningen Research Stichting,Stichting Wageningen Research,,academic,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007000,Walden Biosciences,Walden Biosciences Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007001,Wallenberg laboratory,,,unknown,0.4,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007002,Walter Fischer,,,individual,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007003,Warner Chilcott,Warner Chilcott UK Limited,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007004,Wayshine Biopharm,Wayshine Biopharm Inc.,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007005,Wepa Apothekenbedarf,Wepa Apothekenbedarf GmbH & Co KG,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007006,West Middlesex University Hospital,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007007,West Yorkshire Primary Care Research and Development Unit,,,public_body,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007008,West-ward Pharmaceutical,West-ward Pharmaceutical Corporation,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007009,Westfriesgasthuis,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007010,Westpfalz-Klinikum,Westpfalz-Klinikum GmbH,,hospital,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007011,Windward Bio,Windward Bio AG,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007012,Wings Therapeutics,Wings Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007013,Winicker-Norimed Medizinische Forschung,Winicker-Norimed Medizinische Forschung GmbH,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007014,Wirral University Teaching Hospital NHS Foundation Trust,Wirral Hospitals NHS Trust,,hospital,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007015,WntResearch,WntResearch AB,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007016,Woerwag Pharma,Woerwag Pharma GmbH & Co. KG,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007017,Wojciech Zbigniew Pawlak,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007018,Wolfgang Jaksch,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007019,Wolfson Medical Center,,,hospital,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007020,Worldwide Clinical Trials,"WWCR, Worldwide Clinical Research",,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007021,"Wrightington, Wigan and Leigh NHS Trust",,,hospital,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007022,Wroclaw Medical University,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007023,Wugen,"Wugen, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007024,X4 Pharmaceuticals,X4 Pharmaceuticals Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007025,XOMA,XOMA US LLC,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007026,Xavier Carbonell Estrany,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007027,Xavier Pinto Sala,,,individual,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007028,Xbrane Biopharma,,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007029,Xcovery,Xcovery Holding Co. LLC,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007030,Xellia Pharmaceuticals,Xellia d.o.o.,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007031,Xenome,Xenome Ltd,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007032,Xenon Pharmaceuticals,Xenon Pharmaceuticals Inc.,,industry,0.95,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007033,Xenova,Xenova Ltd,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007034,Xention,Xention Limited,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007035,Xentria,Xentria Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007036,Xeolas Pharmaceuticals,Xeolas Pharmaceuticals Ltd.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007037,Xeris Pharmaceuticals,"Xeris Pharmaceuticals, Inc",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007038,XiCoCo study group,,,network,0.4,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007039,Xilio Development,"Xilio Development, Inc",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007040,Xinnate,Xinnate AB,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007041,Xintela,Xintela AB,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007042,Xynomic Pharmaceuticals,"Xynomic Pharmaceuticals, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007043,Xyra,Xyra LLC,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007044,Xytis Pharmaceuticals,Xytis Pharmaceuticals Srl,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007045,YM Biosciences,YM Biosciences Inc,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007046,Yakult Honsha,Yakult Honsha Co,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007047,Yale University School of Medicine,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007048,Yellow Jersey Therapeutics,Yellow Jersey Therapeutics AG,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007049,Yeovil District Hospital,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007050,Yolanda de Diego Otero,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007051,Yonsung,Yonsung GmbH,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007052,ZKES GmbH,ZKES GmbH,,unknown,0.4,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007053,ZOLL,"ZOLL, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007054,ZRO Imaging,ZRO Imaging AB,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007055,ZS Pharma,ZS Pharma Inc,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007056,Zafgen,Zafgen Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007057,Zalicus,"Zalicus, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007058,Zavante Therapeutics,"Zavante Therapeutics, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007059,Zelmic AB,Zelmic AB,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007060,Zenas BioPharma,Zenas Biopharma (USA) LLC,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007061,Zenith Epigenetics,Zenith Epigenetics Ltd.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007062,Zeno Alpha,"Zeno Alpha, Inc.",,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007063,Zevra Denmark,Zevra Denmark A/S,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007064,Zhejiang Hisun Pharmaceutical,Zhejiang Hisun Pharmaceutical Co. Ltd.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007065,Zhejiang Yaoyuan Biotechnology,Zhejiang Yaoyuan Biotechnology Co. Ltd.,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007066,Ziarco Pharma,Ziarco Pharma Ltd,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007067,Ziekenhuis Aan De Stroom,,,hospital,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_007068,Ziekenhuisapotheek Meppel-Hoogeveen,,,hospital,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
