raw_sponsor,entity_id,confidence,channel,reason,decided_by,decided_at_utc,model_id,prompt_version
UCB S.A.,ent_003081,0.95,mint,"All variants, subsidiaries and acquired units (Schwarz) of the UCB group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCB S.A.  Pharma Sector / UCB Pharma Inc.,ent_003081,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UCB S.A. / UCB  Inc.,ent_003081,0.95,mint,"All variants, subsidiaries and acquired units (Schwarz) of the UCB group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCB S.A. Global Medical Affairs,ent_003081,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UCB S.A. Pharma Sector,ent_003081,0.95,mint,"All variants, subsidiaries and acquired units (Schwarz) of the UCB group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCB S.A. Pharma Sector / UCB Pharma Inc.,ent_003081,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"UCB, Inc.",ent_003081,0.95,mint,"All variants, subsidiaries and acquired units (Schwarz) of the UCB group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCD,ent_003171,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UCL,ent_003174,0.9,mint,UCL and its units/CTUs resolve to parent university,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCL - The Joint UCLH/UCL Comprehensive Biomedical Research Unit,ent_003174,0.9,mint,UCL and its units/CTUs resolve to parent university,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCL / UCL,ent_003174,0.9,mint,UCL and its units/CTUs resolve to parent university,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCL Biomedicine RD Unit,ent_003174,0.9,mint,UCL and its units/CTUs resolve to parent university,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCL CCTU,ent_003174,0.9,mint,UCL and its units/CTUs resolve to parent university,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCL Cliniques Universitaires Saint Luc,ent_000779,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCL Comprehensive Clinical Trials Unit,ent_003174,0.9,mint,UCL and its units/CTUs resolve to parent university,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCL Mont Godinne,ent_003156,0.85,mint,Belgian UCL; Mont-Godinne is its clinic site,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCL University College London,ent_003174,0.9,mint,UCL and its units/CTUs resolve to parent university,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCL-INSTITUTE OF CHILD HEALTH,ent_003174,0.9,mint,UCL and its units/CTUs resolve to parent university,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UCLouvain,ent_006827,0.9,mint,"Université catholique de Louvain, sole member",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UCR Uppsala Clinical Research Center,ent_003356,0.8,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UF de mthodologie en recherche clinique,ent_006828,0.4,mint,"A clinical research methodology unit, likely part of a larger hospital, but parent institution not identifiable from the string alone.",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UH Montpellier,ent_000692,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UHB NHS Foundation Trust,ent_003190,0.75,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UHCW NHS Trust,ent_003083,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UHL NHL Trust,ent_003197,0.85,mint,"Same trust, second likely a typo (NHL vs NHS)",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UHL NHS Trust,ent_003197,0.85,mint,"Same trust, second likely a typo (NHL vs NHS)",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UHToulouse,ent_000698,0.7,mint,University hospital of Toulouse abbreviation,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UHangers,ent_006829,0.3,mint,Single ambiguous string with no clear identifiable organisation details,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UK Childrens Cancer Study Group,ent_003084,0.9,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"UK fr Ansthesieologie, Gemeinn. Sbg. Landeskliniken BetriebsgesmbH",ent_004827,0.7,mint,Department (Anesthesiology) resolves to parent hospital operating company,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UK fr Ansthesiologie und allgemeine Intensivmedizin,ent_003355,0.3,mint,Too vague to identify specific institution,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"UK fr Ansthesiologie und allgemeine Intensivmedizin, LKH Salzburg",ent_002005,0.7,mint,Department resolves to parent hospital LKH Salzburg.,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
ULB - Unit de Recherche en Lymphologie,ent_003157,0.7,mint,"ULB research unit, both refer to same university department resolving to parent institution",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
ULB - Unit de Recherche en Lymphologie - Facult des Sciences de la motricit,ent_003157,0.7,mint,"ULB research unit, both refer to same university department resolving to parent institution",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
ULB ERASME,ent_001631,0.95,mint,All variants of the ULB teaching hospital Erasme in Brussels,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
ULB ERASME HOSPITAL,ent_001631,0.95,mint,All variants of the ULB teaching hospital Erasme in Brussels,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
ULB Erasme,ent_001631,0.95,mint,All variants of the ULB teaching hospital Erasme in Brussels,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
ULB Erasme Hospital,ent_001631,0.95,mint,All variants of the ULB teaching hospital Erasme in Brussels,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UMBERTO I - POLICLINICO DI ROMA,ent_000407,0.95,mint,"All variants, departments and translations of the Policlinico Umberto I university hospital in Rome",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UMC Amsterdam location AMC,ent_000201,0.88,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UMC ST Radboud,ent_002620,0.92,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UMC St Radboud,ent_002620,0.92,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UMC St Radboud University Hospital Center,ent_002620,0.92,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UMC Utrecht,ent_003199,0.95,mint,All variants/misspellings and departments of UMC Utrecht; person and joint strings clustered with institution,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"UMC Utrecht, Julius Center for Health Sciences and Primary Care",ent_003199,0.95,mint,All variants/misspellings and departments of UMC Utrecht; person and joint strings clustered with institution,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UMCG,ent_003135,0.85,mint,All reference UMCG; department and collaboration strings resolve to parent institution.,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UMCN,ent_002617,0.75,mint,"UMCN (University Medical Center Nijmegen) and its department variants including St Radboud and farm-tox department, all resolving to the parent institution.",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UMCN St Radboud,ent_002617,0.75,mint,"UMCN (University Medical Center Nijmegen) and its department variants including St Radboud and farm-tox department, all resolving to the parent institution.",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UMCN department Pharm-Tox,ent_002617,0.8,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UMCN farm-tox,ent_002617,0.75,mint,"UMCN (University Medical Center Nijmegen) and its department variants including St Radboud and farm-tox department, all resolving to the parent institution.",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UMCU,ent_003199,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UMCU Utrecht / UMCU Utrecht,ent_003199,0.95,mint,All variants/misspellings and departments of UMC Utrecht; person and joint strings clustered with institution,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNI-PHARMA SA,ent_003097,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNICANCER,ent_003098,0.93,mint,All variants of Unicancer; last string is a joint listing led by Unicancer.,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIDAD HEPATICA. CIBERehd. HOSPITAL GENERAL UNIVERSITARIO DE ALICANTE,ent_001581,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNIMED PHARMA spol. s r. o.,ent_003106,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNION therapeutics A/S,ent_003086,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNITHER PHARMACEUTICALS,ent_003110,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNITHER Pharmaceuticals,ent_003110,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNIVERSIDAD REY JUAN CARLOS,ent_003116,0.99,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNIVERSIT CAMPUS BIO-MEDICO DI ROMA,ent_003270,0.93,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSIT CATTOLICA DEL SACRO CUORE- POLICLINICO A. GEMELLI,ent_001165,0.9,mint,"All variants, departments and university-linked forms of the Gemelli teaching hospital",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSIT DEGLI STUDI  MILANO BICOCCA,ent_003281,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSIT DEGLI STUDI DI PERUGIA,ent_003286,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSIT DEGLI STUDI G. DANNUNZIO CHIETI-PESCARA,ent_003122,0.85,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNIVERSITA  CAMPUS BIOMEDICO,ent_003270,0.93,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA  DEGLI STUDI DI PAVIA,ent_003285,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA  DEGLI STUDI DI UDINE,ent_003291,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA CAMPUS BIOMEDICO,ent_003270,0.93,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA DEGLI STUDI DI FERRARA,ent_003124,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA DEGLI STUDI DI FIRENZE,ent_003130,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA DEGLI STUDI DI FIRENZE - DIPARTIMENTO DI PSICOLOGIA,ent_003130,0.75,mint,Departments/centers of University of Florence,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNIVERSITA DEGLI STUDI DI MESSINA,ent_003279,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA DEGLI STUDI DI MILANO-BICOCCA,ent_003281,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA DEGLI STUDI DI NAPOLI FEDERICO II,ent_003282,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA DEGLI STUDI DI PARMA,ent_003284,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA DEGLI STUDI DI PERUGIA,ent_003286,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA DEGLI STUDI DI UDINE,ent_003291,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITA DI GENOVA,ent_003131,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNIVERSITA DI TORINO,ent_003294,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITTSKLINIKUM DER MEDIZINISCHEN FAKULTT FREIBURG,ent_003321,0.9,mint,Medical Center - University of Freiburg and its departments/directors,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"UNIVERSITTSMEDIZIN GTTINGEN, GEORG-AUGUST-UNIVERSITT,Klinik fr Kinder- und Jugendpsychiatrie/Psychotherapie",ent_003337,0.86,mint,University Medical Center Göttingen and its departments/units,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITY CLINIC GOLNIK,ent_006862,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNIVERSITY HEALTH NETWORK,ent_003176,0.9,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ent_003197,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITY HOSPITALS ST LUC,ent_000779,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITY MEDICAL  CENTRE LJUBLJANA,ent_003347,0.9,mint,University Medical Centre Ljubljana incl. departments and former 'Clinical Center Ljubljana',model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITY OF FLORENCE,ent_003222,0.99,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UNIVERSITY OF OXFORD,ent_003245,0.95,mint,University of Oxford and its departments/offices,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UNIVERSITY OF SASSARI,ent_006882,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"UO Divisione Nefrologia, Dialisi e Trapianto renale",ent_003087,0.3,mint,Department without identifiable parent institution,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
URIACH J. URIACH Y COMPANIA S.A.,ent_003359,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UROLOGY ASSOCIATES S.L.,ent_006900,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
URSAPHARM Arzneimittel GmbH,ent_003361,0.97,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
URSAPHARM Arzneimittel GmbH  Co. KG,ent_003361,0.97,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"USS Centro di Fisiopatologia della Riproduzione, A.O. Papa Giovanni XXIII",ent_000382,0.9,mint,"Same hospital in Bergamo, including a department reporting to it",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
USV Private Limited,ent_006831,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
USWM Ct LLC,ent_006830,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UZ BRUSSEL,ent_003138,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Brussel,ent_003138,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Brussel / UZ Brussel,ent_003138,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Brussel VUB,ent_003138,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Brussels,ent_003138,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Gasthuisberg,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Gasthuisberg Leuven,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Gent,ent_003090,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"UZ KULeuven, service of Rheumatology",ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ LEUVEN,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Leuven,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Leuven - Bloedings- en Vaatziekten,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Leuven / Belgian Gynaecological Oncology Group,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Leuven / UZ Leuven,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Leuven Orthopedic research,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ Leuven-Department of Urology,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"UZ leuven, Marc Van de Velde",ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZ/KU Leuven,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZBrussel,ent_003138,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UZBrussel Department of Anesthesiology and Perioperative Medicine Acute and Chronic Pain Therapy,ent_003138,0.85,mint,Department of UZ Brussel resolves to parent hospital,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
UZLEUVEN,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZLeuven,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZLeuven / UZLeuven,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZLeuven Afdeling Oogziekten,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
UZleuven,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Ubix Therapeutics Inc.,ent_006832,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Ullevl University Hospital,ent_002427,0.9,mint,All refer to Ullevål campus of Oslo University Hospital,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Ulrich Tacke,ent_006834,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Ulrik Grevstad,ent_006835,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Ulster Community  Hospitals Trust,ent_006836,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Ultimovacs ASA,ent_006837,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Ultragenyx Pharmaceutial Inc.,ent_003093,0.99,mint,All spelling variants of the same company,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Ultragenyx Pharmaceutical Inc,ent_003093,0.99,mint,All spelling variants of the same company,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Ultragenyx Pharmaceutical Inc.,ent_003093,0.99,mint,All spelling variants of the same company,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Ultragenyx Pharmaceutical, Inc.",ent_003093,0.99,mint,All spelling variants of the same company,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Ultragenyx Pharmaceuticals Inc,ent_003093,0.99,mint,All spelling variants of the same company,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Ultragenyx Pharmaceuticals Inc.,ent_003093,0.99,mint,All spelling variants of the same company,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Ume Universitet,ent_003096,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Ume University,ent_003096,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Ume University Hospital,ent_002334,0.85,mint,Departments roll up to the university hospital,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Ume university,ent_003096,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Umea University,ent_003096,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Umecrine Cognition AB,ent_003095,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Umecrine Mood AB,ent_006838,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Unai Ortega Mera,ent_006839,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
