alias_clean,sponsor_clean,sponsor_parent,sponsor_group,sponsor_type,source,confidence_prior,alias_type
prostrakan ltd,ProStrakan Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
protagenic therapeutics inc,Protagenic Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
protagonist therapeutics inc,Protagonist Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
protalix biotherapeutics,Protalix Biotherapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
protalix biotherapeutics ltd,Protalix Biotherapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
protalix ltd,Protalix Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
protara therapeutics inc,Protara Therapeutics Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
protein design labs inc,"Protein Design Labs, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
proteo biotech ag,Proteo Biotech AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
proteostasis therapeutics,Proteostasis Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
proteostasis therapeutics inc,Proteostasis Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
prothena biosciences limited,Prothena Biosciences Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
prothena therapeutics limited,Prothena Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
protherics development medicines ltd,Protherics Development Medicines Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
protherics medicines development ltd a btg plc company,Protherics Medicines Development Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
protherics salt lake city inc,"Protherics Salt Lake City, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
prothya biosolutions bv,Prothya Biosolutions BV,NA,NA,unknown,llm_reviewed,1,llm_reviewed
prothya biosolutions netherlands b v,Prothya Biosolutions BV,NA,NA,unknown,llm_reviewed,1,llm_reviewed
proveca ltd,Proveca Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
proveca pharma ltd,Proveca Pharma LTD,NA,NA,unknown,llm_reviewed,1,llm_reviewed
provectus biopharmaceuticals inc,Provectus Biopharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
provention bio inc,"Provention Bio, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
provepharm sas,Provepharm SAS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
provexis plc,Provexis Plc,NA,NA,unknown,llm_reviewed,1,llm_reviewed
provident clinical research consulting inc,"Provident Clinical Research & Consulting, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
provincia lombardo veneta dell'ordine ospedaliero di san giovanni di dio fatebenefratelli,Provincia Lombardo Veneta dell'Ordine Ospedaliero di San Giovanni di Dio,NA,NA,unknown,llm_reviewed,1,llm_reviewed
provincia religiosa di s pietro ordine ospedaliero san giovanni di dio fatebenefratelli,Provincia Religiosa di S.Pietro Ordine Ospedaliero San Giovanni di Dio,NA,NA,unknown,llm_reviewed,1,llm_reviewed
proximagen limited,Proximagen,NA,NA,unknown,llm_reviewed,1,llm_reviewed
proximagen ltd,Proximagen Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
przedsibiorstwo produkcji farmaceutycznej p p f hasco-lek s a,HASCO-LEK S.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
przedsiebiorstwo farmaceutyczne lek-am spka z ograniczona odpowiedzialnoscia,LEK-AM Sp.z.o.o.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psicofundacin fundacin espaola para promocin desarrollo cientfico y profesional de la psicologa,"Psicofundación - Fundación Española para Promoción, Desarrollo Científico y Profesional de la Psicología",NA,NA,unknown,llm_reviewed,1,llm_reviewed
psioxus therapeutics limited,PsiOxus Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psioxus therapeutics ltd,PsiOxus Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psivida corporation,pSivida Corporation,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psks,PSKS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psyadon pharmaceuticals inc,Psyadon Pharmaceuticals Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psychiatric centre copenhagen,Psychiatric Centre Copenhagen,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psychiatric centre prague,Psychiatric Centre Prague,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psychiatric hospital,Psychiatric Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
psychiatric research unit,Psychiatric Research Unit,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psychiatric research unit frederiksborg general hospital,"Psychiatric Research Unit, Frederiksborg General Hospital",NA,NA,hospital,llm_reviewed,1,llm_reviewed
psychogenics inc,PsychoGenics Inc,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psychosis early detection and intervention centre department for psychiatry uke hamburg,University Medical Center Hamburg-Eppendorf,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psykiatrien i region syddanmark,Psykiatrien i Region Syddanmark,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psykiatrisk center ballerup,Psykiatrisk Center Ballerup,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psykiatrisk center gentofte,Herlev og Gentofte Hospital,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psykiatrisk center kobenhavn,Psykiatrisk Center Kobenhavn,NA,NA,unknown,llm_reviewed,1,llm_reviewed
psyon s r o,Psyon s.r.o.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ptc therapeutics inc,"PTC Therapeutics, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
public health agency of sweden,Public Health Agency of Sweden,NA,NA,public_body,llm_reviewed,1,llm_reviewed
public health england,Public Health England,NA,NA,public_body,llm_reviewed,1,llm_reviewed
public health service amsterdam,Public Health Service Amsterdam,NA,NA,public_body,llm_reviewed,1,llm_reviewed
puleva biotech s a,"PULEVA BIOTECH, S.A.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
pulmagen therapeutics llp,Pulmagen Therapeutics LLP,NA,NA,unknown,llm_reviewed,1,llm_reviewed
pulmatrix inc,"Pulmatrix, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
pulmocide limited,Pulmocide Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
pulmocide ltd,Pulmocide Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
pulmonary dept gentofte hospital,Pulmonary dept. Gentofte Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
pulmonary research institute gmbh an der asklepiosklinik barmbek niederlassung hamburg,Pulmonary Research Institute GmbH an der Asklepiosklinik Barmbek. Niederlassung Hamburg.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
pulmotect inc,Pulmotect,NA,NA,unknown,llm_reviewed,1,llm_reviewed
pulmovant inc,Pulmovant,NA,NA,unknown,llm_reviewed,1,llm_reviewed
pulsesight therapeutics,PulseSight Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
pulsion medical systems se,PULSION Medical Systems SE,NA,NA,unknown,llm_reviewed,1,llm_reviewed
puma biotechnology inc,Puma Biotechnology,NA,NA,unknown,llm_reviewed,1,llm_reviewed
puolustusvoimat sotilaslketieteen keskus,"Puolustusvoimat, Sotilaslääketieteen Keskus",NA,NA,unknown,llm_reviewed,1,llm_reviewed
purdue pharma l p,Purdue Pharma L.P.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
puretech lyt 100 inc,PureTech LYT 100,NA,NA,unknown,llm_reviewed,1,llm_reviewed
purgenesis techonologies inc,PurGenesis Techonologies Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
pyramid biosciences,Pyramid Biosciences,NA,NA,unknown,llm_reviewed,1,llm_reviewed
pyxis oncology inc,Pyxis Oncology,NA,NA,unknown,llm_reviewed,1,llm_reviewed
q-develop ab/co freddie norberg,Q-Develop AB/co Freddie Norberg,NA,NA,unknown,llm_reviewed,1,llm_reviewed
q-med ab,Q-Med AB,NA,NA,unknown,llm_reviewed,1,llm_reviewed
q-med ab part of the galderma group,Q-Med AB,NA,NA,unknown,llm_reviewed,1,llm_reviewed
q32 bio inc,Q32 Bio Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
qed therapeutics inc,QED Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
qed therapeutics inc / qed therapeutics inc,QED Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
qilu pharmaceutical co ltd,"Qilu Pharmaceutical Co., Ltd.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
qlt inc,QLT Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
qmul and barts health nhs trust,Queen Mary University of London,NA,NA,hospital,llm_reviewed,1,llm_reviewed
qualiphar nv,Qualiphar NV,NA,NA,unknown,llm_reviewed,1,llm_reviewed
qualissima,Qualissima,NA,NA,unknown,llm_reviewed,1,llm_reviewed
qualix pharma s l,Qualix Pharma S.L.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
quantum genomics,Quantum Genomics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
quark pharmaceuticals inc,Quark Pharmaceuticals Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
queen charlottes and chelsea hospital,Queen Charlottes and Chelsea Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
queen elizabeth hospital,Queen Elizabeth Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
queen mary and westfield college university of london,Queen Mary University of London,NA,NA,academic,llm_reviewed,1,llm_reviewed
queen mary innovation centre queen mary university of london,Queen Mary University of London,NA,NA,academic,llm_reviewed,1,llm_reviewed
queen mary medical university of london,Queen Mary University of London,NA,NA,unknown,llm_reviewed,1,llm_reviewed
queen mary university london,Queen Mary University of London,NA,NA,academic,llm_reviewed,1,llm_reviewed
queen mary university of london,Queen Mary University of London,NA,NA,academic,llm_reviewed,1,llm_reviewed
queen mary university of london / medical research council,Queen Mary University of London,NA,NA,unknown,llm_reviewed,1,llm_reviewed
queen mary university of london joint research management office,Queen Mary University of London,NA,NA,unknown,llm_reviewed,1,llm_reviewed
queen marys school of medicine dentistry university of london,Queen Mary University of London,NA,NA,unknown,llm_reviewed,1,llm_reviewed
queen marys university of london,Queen Mary University of London,NA,NA,unknown,llm_reviewed,1,llm_reviewed
queen silvias childrens and adolescents hospital,Queen Silvia Children's and Adolescents Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
queen silvias childrens hospital,Queen Silvias Childrens hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
queen victoria hospital,Queen Victoria Hospital NHS Foundation Trust,NA,NA,hospital,llm_reviewed,1,llm_reviewed
queen victoria hospital nhs foundation trust,Queen Victoria Hospital NHS Foundation Trust,NA,NA,hospital,llm_reviewed,1,llm_reviewed
queen's university,Queen's University,NA,NA,unknown,llm_reviewed,1,llm_reviewed
queens medical centre,Queens Medical centre,NA,NA,unknown,llm_reviewed,1,llm_reviewed
quell therapeutics limited,Quell Therapeutics Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
quest pharmatech inc,QUEST PHARMATECH INC.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
quimica farmaceutica bayer s a,Bayer,NA,NA,unknown,llm_reviewed,1,llm_reviewed
quince therapeutics s p a,Quince Therapeutics S.p.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
quralis corp,Quralis,NA,NA,unknown,llm_reviewed,1,llm_reviewed
qurient co ltd,Qurient Co. Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
r and d department cardiff and the vale nhs trust,Cardiff and Vale University Health Board,NA,NA,hospital,llm_reviewed,1,llm_reviewed
r d cambridge university hospitals,Cambridge University Hospitals NHS Foundation Trust,NA,NA,hospital,llm_reviewed,1,llm_reviewed
r+ d department hull and east yorkshire nhs hospital trust,Hull and East Yorkshire NHS Trust,NA,NA,hospital,llm_reviewed,1,llm_reviewed
r-pharm,R-Pharm,NA,NA,unknown,llm_reviewed,1,llm_reviewed
r-pharm international llc,R-Pharm,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ra pharmaceuticals inc,"Ra Pharmaceuticals, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
radboud universiteit nijmegen,Radboud University Nijmegen,NA,NA,unknown,llm_reviewed,1,llm_reviewed
radboud university,Radboud University,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radboud university medical center nijmegen,Radboudumc,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radboud university medical center njmegen,Radboudumc,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radboud university medical centre,Radboudumc,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radboud university medical centre nijmegen,Radboudumc,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radboud university nijmegen,Radboud University Nijmegen,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radboud university nijmegen medical center,Radboudumc,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radboud university nijmegen medical centre,Radboudumc,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radboud university nijmegen medical centre - department of dermatology,Radboudumc,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radboud university nijmegen medical centre / rotterdam eye hospital,Radboud University Nijmegen Medical Centre / Rotterdam Eye Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radboud university nijmegen medical centre department of endocrinology,Radboudumc,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radiation therapy oncology group,Radiation Therapy Oncology Group,NA,NA,unknown,llm_reviewed,1,llm_reviewed
radiological dept aalborg hospital,Radiological dept. Aalborg Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
radiomedic s r o,RadioMedic s.r.o.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
radiumhemmet karolinska university hospital / radiumhemmet,Karolinska University Hospital,NA,NA,academic,llm_reviewed,1,llm_reviewed
radius health inc,Radius Health Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
radius pharmaceuticals inc,Radius Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rafael bielza galindo,Rafael Bielza Galindo,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rafael blancas-gmez casero,Rafael Blancas-Gómez Casero,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rafael correa rocha,Rafael Correa Rocha,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rafael esteban mur,Rafael Esteban Mur,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rafael garcia lopez,RAFAEL GARCIA LOPEZ,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rafael lpez lpez,Rafael Lpez Lpez,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rafael martinez sanz servicio de ciruga cardiovascular hospital universitario de canarias,Rafael Martinez Sanz. Servicio de Ciruga Cardiovascular. Hospital Universitario de Canarias,NA,NA,hospital,llm_reviewed,1,llm_reviewed
rafael pharmaceuticals inc,Rafael Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rafael selgas,Rafael Selgas,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rafael ua,Rafael Ua,NA,NA,unknown,llm_reviewed,1,llm_reviewed
raija ristamki,Raija Ristamki,NA,NA,unknown,llm_reviewed,1,llm_reviewed
raimo tuuminen,Raimo Tuuminen,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rain therapeutics inc,"Rain Therapeutics, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
raincy montfermeil intercommunal hospital group,Raincy-Montfermeil Intercommunal Hospital Group,NA,NA,hospital,llm_reviewed,1,llm_reviewed
rainier therapeutics inc,"Rainier Therapeutics, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
raitakari olli,Raitakari Olli,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rakuten medical inc,Rakuten Medical,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rallybio ipa llc,"Rallybio, IPA, LLC",NA,NA,unknown,llm_reviewed,1,llm_reviewed
ramn caete estrada,Ramn Caete Estrada,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ramn tormo carnic,Ramn Tormo Carnic,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ramsay generale de sante / groupement de cooperation sanitaire ramsay sante pour l'enseignement et la recherche,Ramsay Générale de Santé,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ranbaxy laboratories limited,Ranbaxy Laboratories Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
randers regional hospital,Randers Regional Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
rapidscan pharma solutions eu ltd rps eu ltd,Rapidscan Pharma Solutions EU Ltd RPS EU Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rapport therapeutics inc,Rapport Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rapt therapeutics inc,Rapt Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
raptor therapeutics inc,Raptor Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rare partners s r l impresa sociale,Rare Partners s.r.l. Impresa Sociale,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rare thyroid therapeutics international ab,Rare Thyroid Therapeutics International AB,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ratiopharm gmbh,ratiopharm GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ratiopharm gmbh teva eu medical affairs,Teva,NA,NA,industry,llm_reviewed,1,llm_reviewed
raul de la fuente-fernandez,Raul de la Fuente-Fernandez,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rayzebio inc,Rayzebio Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
razor genomics inc,"Razor Genomics, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
razor genomics inc / intergroupe francophone de cancerologie thoracique,Razor Genomics / Intergroupe Francophone de Cancérologie Thoracique,NA,NA,unknown,llm_reviewed,1,llm_reviewed
razov nemocnice brno,razov nemocnice brno,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rb pharmaceuticals inc,RB Pharmaceuticals Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rd addenbrookes hospital,Cambridge University Hospitals NHS Foundation Trust,NA,NA,hospital,llm_reviewed,1,llm_reviewed
rd department / cambridge clinical trials unit,Cambridge University Hospitals NHS Foundation Trust,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rd dept raigmore hospital inverness,NHS Highland,NA,NA,hospital,llm_reviewed,1,llm_reviewed
rdd pharma ltd,RDD Pharma Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rdr pharma gmbh,RDR Pharma GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rea de atencin integrada de albacete,Área de Atención Integrada de Albacete,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rea de trasplante y terapia celular - hospital central de asturias,rea de Trasplante y Terapia Celular - Hospital Central de Asturias,NA,NA,hospital,llm_reviewed,1,llm_reviewed
reade,READE,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reade jan van breemen instituut,Reade Jan van Breemen Instituut,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reade revalidatie and reumatologie centrum te amsterdam,Reade revalidatie & reumatologie centrum te Amsterdam,NA,NA,unknown,llm_reviewed,1,llm_reviewed
realta life sciences inc,Realta Life Sciences Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reanal pte ltd,Reanal Pte. Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reata pharmaceuticals inc,"Reata Pharmaceuticals, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
reata uk limited,Reata UK Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rebro lns landsting,Örebro Läns Landsting,NA,NA,unknown,llm_reviewed,1,llm_reviewed
rebro university hospital,Örebro University Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
recardio inc,RECARDIO Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
receptopharm inc,ReceptoPharm Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
recherche et enseignement en douleur anesthesie reanimation,"Recherche et enseignement en douleur, anesthesie reanimation",NA,NA,unknown,llm_reviewed,1,llm_reviewed
rechon life science ab,Rechon Life Science AB,NA,NA,unknown,llm_reviewed,1,llm_reviewed
recip ab,Recip AB,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser healthcare,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser healthcare international,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser healthcare international limited,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser healthcare international ltd,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser healthcare uk,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser healthcare uk limited,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser healthcare uk limited / reckitt benckiser healthcare uk limited,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser healthcare uk ltd,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser pharmaceuticals,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser pharmaceuticals inc,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benckiser uk limited,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
reckitt benkiser healthcare uk ltd,Reckitt Benckiser Healthcare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
recode therapeutics inc,Recode Therapeutics Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
