alias_clean,sponsor_clean,sponsor_parent,sponsor_group,sponsor_type,source,confidence_prior,alias_type
region midtjylland,Region Midtjylland,Region Midtjylland,Region Midtjylland,hospital,llm_curated,1,NA
region orebro,Region Örebro,NA,NA,hospital,self_alias,0.94,self
region orebro lan / gottsegen national cardiovascular center / narodny onkologicky ustav,Region Örebro Län / Gottsegen National Cardiovascular Center / Národný onkologický ústav,NA,NA,unknown,self_alias,0.94,self
region rebro,Region Örebro,NA,NA,hospital,llm_curated,1,NA
region sjaelland,Region Sjaelland,NA,NA,NA,ctis_businesskey,0.95,NA
region skane,Region Skane,NA,NA,NA,ctis_businesskey,0.95,NA
region skne,Region Skane,NA,NA,NA,llm_curated,1,NA
region vaesterbotten / umea university,Region Västerbotten / Umea University,NA,NA,NA,llm_curated,1,NA
region vasterbotten / umea university,Region Västerbotten / Umea University,NA,NA,NA,ctis_businesskey,0.95,NA
region vasternorrland / umea university,Region Västernorrland / Umeå University,NA,NA,unknown,self_alias,0.94,self
region vastmanland,Region Västmanland,NA,NA,unknown,self_alias,0.94,self
regionshospitalet holstebro,Regionshospitalet Holstebro,NA,NA,unknown,self_alias,0.94,self
regulus therapeutics,Regulus Therapeutics,NA,NA,unknown,self_alias,0.94,self
rein therapeutics,Rein Therapeutics,NA,NA,unknown,self_alias,0.94,self
reinier haga groep orthopedisch centrum,Reinier Haga Groep Orthopedisch Centrum,NA,NA,unknown,self_alias,0.94,self
reistone biopharma,Reistone Biopharma,NA,NA,unknown,self_alias,0.94,self
reithera,REITHERA,NA,NA,unknown,self_alias,0.94,self
relap-c study steering committee,Relap-C study Steering Committee,NA,NA,unknown,self_alias,0.94,self
relay therapeutics,Relay Therapeutics,NA,NA,unknown,self_alias,0.94,self
relevare pharmaceuticals,Relevare Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
relypsa,Relypsa,NA,NA,unknown,self_alias,0.94,self
remab therapeutics,Remab Therapeutics,NA,NA,unknown,self_alias,0.94,self
remegen co,Remegen Co.,NA,NA,unknown,self_alias,0.94,self
remix therapeutics,Remix Therapeutics,NA,NA,unknown,self_alias,0.94,self
rempex pharmaceuticals,Rempex Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
renapharma,Renapharma,NA,NA,unknown,self_alias,0.94,self
reneo pharma,Reneo Pharma,NA,NA,unknown,self_alias,0.94,self
reneo pharmaceuticals,Reneo Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
reneuron,ReNeuron,NA,NA,unknown,self_alias,0.94,self
renishaw neuro solutions,Renishaw Neuro Solutions,NA,NA,unknown,self_alias,0.94,self
rennes university hospital,CHU de Rennes,NA,NA,hospital,llm_curated,1,NA
renovorx,RenovoRx,NA,NA,unknown,self_alias,0.94,self
repertoire immune medicines,Repertoire Immune Medicines,NA,NA,unknown,self_alias,0.94,self
replidyne,Replidyne,NA,NA,unknown,self_alias,0.94,self
replimune,Replimune,NA,NA,NA,self_alias,0.94,self
replimune inc,Replimune,NA,NA,NA,ctis_businesskey,0.95,NA
reponex pharmaceuticals,Reponex Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
repronovo,ReproNovo,NA,NA,unknown,self_alias,0.94,self
resalis therapeutics,Resalis Therapeutics,NA,NA,unknown,self_alias,0.94,self
research center for emergency medicine department of clinical medicine,"Research Center for Emergency Medicine, Department of Clinical Medicine",NA,NA,unknown,self_alias,0.94,self
research in real-life,Research in Real-Life,NA,NA,unknown,self_alias,0.94,self
resistentia pharmaceuticals,Resistentia Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
resolution therapeutics,Resolution Therapeutics,NA,NA,unknown,self_alias,0.94,self
resolve therapeutics,Resolve Therapeutics,NA,NA,unknown,self_alias,0.94,self
resother pharma,ResoTher Pharma,NA,NA,unknown,self_alias,0.94,self
respicopea,Respicopea,NA,NA,unknown,self_alias,0.94,self
respiratory research unit 237 hvidovre hospital,Hvidovre Hospital,NA,NA,hospital,llm_curated,1,NA
respiratory research unit bispebjerg university hospital,Bispebjerg Hospital,NA,NA,hospital,llm_curated,1,NA
respiratory research unit hvidovre,Hvidovre Hospital,NA,NA,hospital,llm_curated,1,NA
respiratory research unit hvidovre department of respiratory medicine,Hvidovre Hospital,NA,NA,hospital,llm_curated,1,NA
respivant sciences,Respivant Sciences,NA,NA,unknown,self_alias,0.94,self
respivert,RespiVert,NA,NA,unknown,self_alias,0.94,self
restorbio,resTORbio,NA,NA,unknown,self_alias,0.94,self
resverlogix,Resverlogix,NA,NA,unknown,self_alias,0.94,self
retinaklinikken,Retinaklinikken,NA,NA,hospital,self_alias,0.94,self
retrophin,Retrophin,NA,NA,unknown,self_alias,0.94,self
retrotope,Retrotope,NA,NA,unknown,self_alias,0.94,self
revalesio,Revalesio,NA,NA,unknown,self_alias,0.94,self
revance therapeutics,Revance Therapeutics,NA,NA,unknown,self_alias,0.94,self
revelation biosciences,Revelation Biosciences,NA,NA,unknown,self_alias,0.94,self
reveragen biopharma,ReveraGen BioPharma,NA,NA,unknown,self_alias,0.94,self
reviral,ReViral,NA,NA,unknown,self_alias,0.94,self
reviva pharmaceuticals holdings,Reviva Pharmaceuticals Holdings,NA,NA,unknown,self_alias,0.94,self
revo biologics,rEVO Biologics,NA,NA,unknown,self_alias,0.94,self
revolo biotherapeutics,Revolo Biotherapeutics,NA,NA,unknown,self_alias,0.94,self
revolution medicines,Revolution Medicines,NA,NA,unknown,self_alias,0.94,self
revotar biopharmaceuticals,Revotar Biopharmaceuticals,NA,NA,unknown,self_alias,0.94,self
rexgenero,Rexgenero,NA,NA,unknown,self_alias,0.94,self
rezolute,Rezolute,NA,NA,unknown,self_alias,0.94,self
rheacell,Rheacell,NA,NA,unknown,self_alias,0.94,self
rheinische friedrich wilhelms universitat bonn,Rheinische Friedrich-Wilhelms-Universität Bonn,NA,NA,NA,ctis_businesskey,0.95,NA
rheinische friedrich-wilhelms-universitat bonn,Rheinische Friedrich-Wilhelms-Universität Bonn,NA,NA,NA,llm_curated,1,NA
rheoscience,Rheoscience,NA,NA,unknown,self_alias,0.94,self
rhizen pharmaceuticals,Rhizen Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
rhoshan pharmaceuticals,Rhoshan Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
rhovac,RhoVac,NA,NA,unknown,self_alias,0.94,self
rhythm pharmaceuticals,Rhythm Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
ribocure pharmaceuticals,Ribocure Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
ribon therapeutics,Ribon Therapeutics,NA,NA,unknown,self_alias,0.94,self
ribosepharm,ribosepharm,NA,NA,unknown,self_alias,0.94,self
riemser arzneimittel,RIEMSER Arzneimittel,NA,NA,unknown,self_alias,0.94,self
riemser pharma,Riemser Pharma,NA,NA,unknown,self_alias,0.94,self
rigel pharmaceuticals,Rigel Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
rigontec,Rigontec,NA,NA,unknown,self_alias,0.94,self
rigshospitalet,Rigshospitalet,Rigshospitalet,Rigshospitalet,hospital,llm_curated,1,NA
"rigshospitalet, center for aktiv sundhed, section 7641",Rigshospitalet,NA,NA,hospital,llm_curated,1,NA
rigshospitalet-glostrup,Rigshospitalet,NA,NA,hospital,llm_curated,1,NA
rijksinstituut voor volksgezondheid en milieu rivm,RIVM,RIVM,RIVM,public_body,llm_curated,1,NA
rijnstate hospital,Rijnstate Hospital,NA,NA,hospital,llm_curated,1,NA
rikshospitalet university hospital,Rikshospitalet University Hospital,NA,NA,unknown,self_alias,0.94,self
river 2 renal,River 2 Renal,NA,NA,unknown,self_alias,0.94,self
river 3 renal,River 3 Renal,NA,NA,unknown,self_alias,0.94,self
river vision development,River Vision Development,NA,NA,unknown,self_alias,0.94,self
rnatics,Rnatics,NA,NA,unknown,self_alias,0.94,self
robert bosch gesellschaft fur medizinische forschung mbh,Robert Bosch Gesellschaft für medizinische Forschung mbH,NA,NA,unknown,self_alias,0.94,self
robert-bosch-krankenhaus,Robert-Bosch-Krankenhaus,NA,NA,unknown,self_alias,0.94,self
robugen,Robugen,NA,NA,unknown,self_alias,0.94,self
roche,Roche,Roche,Roche,industry,llm_curated,1,NA
roche pharma ag,Roche,Roche,Roche,industry,llm_curated,1,NA
roche products ltd,Roche,Roche,Roche,industry,llm_curated,1,NA
rocket pharmaceuticals,Rocket Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
rockwell medical,Rockwell Medical,NA,NA,unknown,self_alias,0.94,self
rokote laboratories finland,Rokote Laboratories Finland,NA,NA,unknown,self_alias,0.94,self
rontis hellas,Rontis Hellas,NA,NA,unknown,self_alias,0.94,self
rophibio,Rophibio,NA,NA,unknown,self_alias,0.94,self
rosario garcia de vicuna,Rosario García de Vicuña,NA,NA,unknown,self_alias,0.94,self
rose pharma,Rose Pharma,NA,NA,unknown,self_alias,0.94,self
rostaquo,RostaQuo,NA,NA,unknown,self_alias,0.94,self
rouen university hospital,CHU de Rouen,NA,NA,hospital,llm_curated,1,NA
roxall medicina espaa,Roxall Medicina Espaa,NA,NA,unknown,self_alias,0.94,self
roxall medizin,ROXALL Medizin,NA,NA,unknown,self_alias,0.94,self
roxro pharma,Roxro Pharma,NA,NA,unknown,self_alias,0.94,self
royal brompton harefield nhs trust,Royal Brompton and Harefield NHS Foundation Trust,Royal Brompton and Harefield NHS Foundation Trust,Royal Brompton and Harefield NHS Foundation Trust,hospital,llm_curated,1,NA
royal free london nhs foundation trust,Royal Free London NHS Foundation Trust,NA,NA,hospital,self_alias,0.94,self
royal marsden hospital,The Royal Marsden NHS Foundation Trust,The Royal Marsden NHS Foundation Trust,The Royal Marsden NHS Foundation Trust,hospital,llm_curated,1,NA
royal marsden nhs foundation trust,The Royal Marsden NHS Foundation Trust,The Royal Marsden NHS Foundation Trust,The Royal Marsden NHS Foundation Trust,hospital,llm_curated,1,NA
rspr pharma,RSPR Pharma,NA,NA,unknown,self_alias,0.94,self
rubedo life sciences italy,Rubedo Life Sciences Italy,NA,NA,unknown,self_alias,0.94,self
ruhr-universitat bochum,Ruhr-Universität Bochum,NA,NA,unknown,self_alias,0.94,self
runmc,Radboudumc,Radboudumc,Radboudumc,hospital,llm_curated,1,NA
ruprecht-karls university heidelberg medical faculty university hosp,Ruprecht-Karls-Universität Heidelberg,NA,NA,academic,llm_curated,1,NA
ruprecht-karls-universitat heidelberg,Ruprecht-Karls-Universität Heidelberg,NA,NA,academic,self_alias,0.94,self
ruprecht-karls-universitt heidelberg medical faculty,Ruprecht-Karls-Universität Heidelberg,NA,NA,academic,llm_curated,1,NA
ruprecht-karls-universitt heidelberg medical faculty university hosp 36,Ruprecht-Karls-Universität Heidelberg,NA,NA,academic,llm_curated,1,NA
ruprecht-karls-universitt heidelberg medizinische fakultt,Ruprecht-Karls-Universität Heidelberg,NA,NA,academic,llm_curated,1,NA
ruprecht-karls-university of heidelberg medical faculty,Ruprecht-Karls-Universität Heidelberg,NA,NA,academic,llm_curated,1,NA
rwth aachen represented by the rector,RWTH Aachen University,NA,NA,academic,llm_curated,1,NA
rwth aachen university for the medical faculty,RWTH Aachen University,NA,NA,academic,llm_curated,1,NA
rwth aachen university represented by the rector,RWTH Aachen University,NA,NA,academic,llm_curated,1,NA
rwth aachen university/ctc-a,RWTH Aachen University,NA,NA,academic,llm_curated,1,NA
ryvu therapeutics,Ryvu Therapeutics,NA,NA,unknown,self_alias,0.94,self
s.e. carburos metalicos s.a. grupo air products,S.E. Carburos Metálicos S.A. grupo Air Products,NA,NA,industry,llm_curated,1,NA
sab biotherapeutics,SAB Biotherapeutics,NA,NA,unknown,self_alias,0.94,self
sager pharma,Sager Pharma,NA,NA,unknown,self_alias,0.94,self
sagimet biosciences,Sagimet Biosciences,NA,NA,unknown,self_alias,0.94,self
sahlgrenska univerisity hospital gothenburg,Sahlgrenska University Hospital,NA,NA,hospital,llm_curated,1,NA
sahlgrenska universitetssjukhuset,Sahlgrenska University Hospital,NA,NA,hospital,llm_curated,1,NA
sahlgrenska university hospital/vgr,Sahlgrenska University Hospital,NA,NA,hospital,llm_curated,1,NA
saint lukes hospital of kansas city kansas city missouri,"Saint Lukes Hospital of Kansas City, Kansas City, Missouri",NA,NA,hospital,self_alias,0.94,self
sairopa,Sairopa,NA,NA,unknown,self_alias,0.94,self
sakk,SAKK,SAKK,SAKK,cooperative_group,llm_curated,1,NA
salford royal nhs foundation trust / university of manchester,Salford Royal NHS Foundation Trust / University of Manchester,NA,NA,hospital,self_alias,0.94,self
salix pharmaceuticals,Salix Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
salubris biotherapeutics,Salubris Biotherapeutics,NA,NA,unknown,self_alias,0.94,self
salus haus,SALUS Haus,NA,NA,unknown,self_alias,0.94,self
salzburger landeskliniken,Salzburger Landeskliniken,NA,NA,hospital,self_alias,0.94,self
samchundang pharm co,SamChunDang Pharm. Co.,NA,NA,unknown,self_alias,0.94,self
samodzielny publiczny szpital kliniczny nr 1 w lublinie,Samodzielny Publiczny Szpital Kliniczny Nr 1 w Lublinie,NA,NA,unknown,self_alias,0.94,self
samsung bioepis co,Samsung Bioepis Co.,NA,NA,unknown,self_alias,0.94,self
samsung electronics co,Samsung Electronics Co.,NA,NA,unknown,self_alias,0.94,self
sanaria,Sanaria,NA,NA,unknown,self_alias,0.94,self
sandoz,Sandoz,Novartis,Novartis,industry,llm_curated,1,NA
sandoz gmbh,Sandoz,Novartis,Novartis,industry,llm_curated,1,NA
sanfilippo therapeutics,SANFILIPPO Therapeutics,NA,NA,unknown,self_alias,0.94,self
sangamo therapeutics,Sangamo Therapeutics,NA,NA,industry,self_alias,0.94,self
sanifit therapeutics,Sanifit Therapeutics,NA,NA,unknown,self_alias,0.94,self
saniona,Saniona,NA,NA,unknown,self_alias,0.94,self
sanochemia pharmazeutika,Sanochemia Pharmazeutika,NA,NA,unknown,self_alias,0.94,self
sanofi,Sanofi,Sanofi,Sanofi,industry,llm_curated,1,NA
sanofi aventis,Sanofi,Sanofi,Sanofi,industry,llm_curated,1,NA
sanofi genzyme,Sanofi Genzyme,Sanofi,Sanofi,industry,llm_curated,1,NA
sanofi pasteur,Sanofi Pasteur,Sanofi,Sanofi,industry,llm_curated,1,NA
sanofi sa,Sanofi,Sanofi,Sanofi,industry,llm_curated,1,NA
sanofi-aventis,Sanofi,Sanofi,Sanofi,industry,llm_curated,1,NA
sanofi-synthelabo,Sanofi,Sanofi,Sanofi,industry,llm_curated,1,NA
sanofi-synthelabo rt,Sanofi,Sanofi,Sanofi,industry,llm_curated,1,NA
sanos bioscience,Sanos Bioscience,NA,NA,unknown,self_alias,0.94,self
santarus,Santarus,NA,NA,unknown,self_alias,0.94,self
santosolve,SantoSolve,NA,NA,unknown,self_alias,0.94,self
sapience therapeutics,Sapience Therapeutics,NA,NA,unknown,self_alias,0.94,self
sara rafael fernandez,Sara Rafael Fernández,NA,NA,unknown,self_alias,0.94,self
sarepta therapeutics,Sarepta Therapeutics,NA,NA,unknown,self_alias,0.94,self
satellos bioscience,Satellos Bioscience,NA,NA,unknown,self_alias,0.94,self
savara,Savara,NA,NA,unknown,self_alias,0.94,self
saving patients lives medical,Saving Patients Lives Medical,NA,NA,unknown,self_alias,0.94,self
sbi pharmaceuticals co,SBI Pharmaceuticals Co.,NA,NA,unknown,self_alias,0.94,self
sbl vaccin,SBL Vaccin,NA,NA,unknown,self_alias,0.94,self
scancell,Scancell,NA,NA,unknown,self_alias,0.94,self
scandinavian biopharma,Scandinavian Biopharma,NA,NA,unknown,self_alias,0.94,self
scandion oncology,Scandion Oncology,NA,NA,unknown,self_alias,0.94,self
schaper and brummer,Schaper & Brümmer,NA,NA,unknown,self_alias,0.94,self
schering plough,Schering-Plough,Merck & Co.,MSD / Merck & Co.,industry,llm_curated,1,NA
schering-plough,Schering-Plough,Merck & Co.,MSD / Merck & Co.,industry,llm_curated,1,NA
scholar rock,Scholar Rock,NA,NA,unknown,self_alias,0.94,self
schrodinger,Schrödinger,NA,NA,unknown,self_alias,0.94,self
schulke mayr,Schülke Mayr,NA,NA,unknown,self_alias,0.94,self
schur pharmazeutika,Schur Pharmazeutika,NA,NA,unknown,self_alias,0.94,self
sciclone pharmaceuticals international sg pte,Sciclone Pharmaceuticals International (SG) Pte.,NA,NA,unknown,self_alias,0.94,self
sciderm,Sciderm,NA,NA,unknown,self_alias,0.94,self
scil technology,Scil Technology,NA,NA,unknown,self_alias,0.94,self
scioderm,Scioderm,NA,NA,unknown,self_alias,0.94,self
sciotec diagnostic technologies,SCIOTEC Diagnostic Technologies,NA,NA,unknown,self_alias,0.94,self
scipharm,SCIPHARM,NA,NA,unknown,self_alias,0.94,self
scirhom,SciRhom,NA,NA,unknown,self_alias,0.94,self
scorpion therapeutics,Scorpion Therapeutics,NA,NA,unknown,self_alias,0.94,self
scpharmaceuticals,scPharmaceuticals,NA,NA,unknown,self_alias,0.94,self
scs boehringer ingelheim,Boehringer Ingelheim,Boehringer Ingelheim,Boehringer Ingelheim,industry,llm_curated,1,NA
scynexis,Scynexis,NA,NA,unknown,self_alias,0.94,self
sdersjukhuset,Södersjukhuset,NA,NA,hospital,llm_curated,1,NA
sea4us biotecnologia e recursos marinhos,Sea4us Biotecnologia e Recursos Marinhos,NA,NA,unknown,self_alias,0.94,self
seagen,Seagen,Pfizer,Pfizer,industry,llm_curated,0.9,NA
seagen inc,Seagen,Pfizer,Pfizer,industry,llm_curated,1,NA
seahorse scientific services,Seahorse Scientific Services,NA,NA,unknown,self_alias,0.94,self
sealantium medical,Sealantium Medical,NA,NA,unknown,self_alias,0.94,self
seaport therapeutics,Seaport Therapeutics,NA,NA,unknown,self_alias,0.94,self
seattle genetics,Seattle Genetics,NA,NA,unknown,self_alias,0.94,self
section of dental pharmacology and pharmacotherapy ico university of oslo,University of Oslo,NA,NA,unknown,llm_curated,1,NA
section of orofacial pain and jaw function aarhus university,Aarhus University,NA,NA,academic,llm_curated,1,NA
secura bio,Secura Bio,NA,NA,unknown,self_alias,0.94,self
sedana medical,Sedana Medical,NA,NA,unknown,self_alias,0.94,self
seelos therapeutics,Seelos Therapeutics,NA,NA,unknown,self_alias,0.94,self
seikagaku,Seikagaku,NA,NA,unknown,self_alias,0.94,self
seinajoen keskussairaala,Seinäjoen Keskussairaala,NA,NA,unknown,self_alias,0.94,self
selectimmune pharma,SelectImmune Pharma,NA,NA,unknown,self_alias,0.94,self
selection therapeutics,selectION Therapeutics,NA,NA,unknown,self_alias,0.94,self
sellas life sciences group,Sellas Life Sciences Group,NA,NA,unknown,self_alias,0.94,self
semicyuc - sociedad espanola de medicina intensiva critica y unidades coronarias,"SEMICYUC - Sociedad Española de Medicina Intensiva, Crítica y Unidades Coronarias",NA,NA,unknown,self_alias,0.94,self
sentoclone,SentoClone,NA,NA,unknown,self_alias,0.94,self
sentryx,SentryX,NA,NA,unknown,self_alias,0.94,self
sepracor nv in care of sepracor,Sepracor NV in care of Sepracor,NA,NA,unknown,self_alias,0.94,self
sepsicure,Sepsicure,NA,NA,industry,self_alias,0.94,self
seqirus uk,Seqirus UK,NA,NA,unknown,self_alias,0.94,self
sequel pharmaceuticals,Sequel Pharmaceuticals,NA,NA,unknown,self_alias,0.94,self
serentis,Serentis,NA,NA,unknown,self_alias,0.94,self
serodus,Serodus,NA,NA,unknown,self_alias,0.94,self
serono international,Serono International,NA,NA,industry,self_alias,0.94,self
serono international sa,Serono International,NA,NA,industry,llm_curated,1,NA
service de neurologie chu lige,Centre Hospitalier Universitaire de Liège,NA,NA,hospital,llm_curated,1,NA
service de sante des armees,Service de Santé des Armées,NA,NA,unknown,self_alias,0.94,self
service of neurology chu liege,Centre Hospitalier Universitaire de Liège,NA,NA,hospital,llm_curated,1,NA
servicio de anestesiologia y reanimacion del hospital universitario la paz,Hospital Universitario La Paz,NA,NA,hospital,llm_curated,1,NA
servicio de anestesiologia y reanimacion hospital universitario la paz,Hospital Universitario La Paz,NA,NA,hospital,llm_curated,1,NA
servicio de angiologia y cirugia vascular hospital universitario la paz,Hospital Universitario La Paz,NA,NA,hospital,llm_curated,1,NA
servicio de infecciones hospital clinic de barcelona,Hospital Clínic de Barcelona,NA,NA,hospital,llm_curated,1,NA
servicio de psiquiatra hospital  universitari  vall  dhebron,Hospital Universitari Vall d'Hebron,NA,NA,hospital,llm_curated,1,NA
servicio de psiquiatria hospital universitari vall dhebron,Hospital Universitari Vall d'Hebron,NA,NA,hospital,llm_curated,1,NA
