loser_id,winner_id,loser_name,winner_name,salt_form,n_assigned,reason
ent_015443,ent_015442,Terodiline hydrochloride,Terodiline,hydrochloride,0,salt/ester rollup: 'Terodiline hydrochloride' -> 'Terodiline' (hydrochloride)
ent_015454,ent_015453,Tesamorelin acetate,Tesamorelin,acetate,0,salt/ester rollup: 'Tesamorelin acetate' -> 'Tesamorelin' (acetate)
ent_015467,ent_015465,Testosterone enanthate,Testosterone,enanthate,1,salt/ester rollup: 'Testosterone enanthate' -> 'Testosterone' (enanthate)
ent_015469,ent_015465,Testosterone propionate,Testosterone,propionate,2,salt/ester rollup: 'Testosterone propionate' -> 'Testosterone' (propionate)
ent_015470,ent_015465,Testosterone undecanoate,Testosterone,undecanoate,10,salt/ester rollup: 'Testosterone undecanoate' -> 'Testosterone' (undecanoate)
ent_015477,ent_015476,Tetracaine hydrochloride,Tetracaine,hydrochloride,2,salt/ester rollup: 'Tetracaine hydrochloride' -> 'Tetracaine' (hydrochloride)
ent_015480,ent_015479,Tetracycline hydrochloride,Tetracycline,hydrochloride,3,salt/ester rollup: 'Tetracycline hydrochloride' -> 'Tetracycline' (hydrochloride)
ent_015490,ent_015489,Tetrahydrozoline hydrochloride,Tetrahydrozoline,hydrochloride,0,salt/ester rollup: 'Tetrahydrozoline hydrochloride' -> 'Tetrahydrozoline' (hydrochloride)
ent_015506,ent_015505,Tetrylammonium bromide,Tetrylammonium,bromide,0,salt/ester rollup: 'Tetrylammonium bromide' -> 'Tetrylammonium' (bromide)
ent_015513,ent_015512,Tezacitabine anhydrous,Tezacitabine,anhydrous,0,salt/ester rollup: 'Tezacitabine anhydrous' -> 'Tezacitabine' (anhydrous)
ent_015515,ent_015514,Tezampanel anhydrous,Tezampanel,anhydrous,0,salt/ester rollup: 'Tezampanel anhydrous' -> 'Tezampanel' (anhydrous)
ent_015541,ent_015540,Thiamine hydrochloride,Thiamine,hydrochloride,3,salt/ester rollup: 'Thiamine hydrochloride' -> 'Thiamine' (hydrochloride)
ent_015547,ent_015546,Thiamylal sodium,Thiamylal,sodium,0,salt/ester rollup: 'Thiamylal sodium' -> 'Thiamylal' (sodium)
ent_015555,ent_015554,Thiethylperazine malate,Thiethylperazine,malate,0,salt/ester rollup: 'Thiethylperazine malate' -> 'Thiethylperazine' (malate)
ent_015556,ent_015554,Thiethylperazine maleate,Thiethylperazine,maleate,1,salt/ester rollup: 'Thiethylperazine maleate' -> 'Thiethylperazine' (maleate)
ent_015565,ent_015564,Thiopental sodium,Thiopental,sodium,1,salt/ester rollup: 'Thiopental sodium' -> 'Thiopental' (sodium)
ent_015569,ent_015568,Thioridazine hydrochloride,Thioridazine,hydrochloride,0,salt/ester rollup: 'Thioridazine hydrochloride' -> 'Thioridazine' (hydrochloride)
ent_015575,ent_015574,Thiothixene hydrochloride,Thiothixene,hydrochloride,0,salt/ester rollup: 'Thiothixene hydrochloride' -> 'Thiothixene' (hydrochloride)
ent_015582,ent_015581,Thonzonium bromide,Thonzonium,bromide,0,salt/ester rollup: 'Thonzonium bromide' -> 'Thonzonium' (bromide)
ent_015610,ent_015609,Tiagabine hydrochloride,Tiagabine,hydrochloride,0,salt/ester rollup: 'Tiagabine hydrochloride' -> 'Tiagabine' (hydrochloride)
ent_015620,ent_015619,Tiapride hydrochloride,Tiapride,hydrochloride,0,salt/ester rollup: 'Tiapride hydrochloride' -> 'Tiapride' (hydrochloride)
ent_015644,ent_015643,Ticarcillin disodium,Ticarcillin,disodium,0,salt/ester rollup: 'Ticarcillin disodium' -> 'Ticarcillin' (disodium)
ent_015648,ent_015647,Ticlopidine hydrochloride,Ticlopidine,hydrochloride,0,salt/ester rollup: 'Ticlopidine hydrochloride' -> 'Ticlopidine' (hydrochloride)
ent_015686,ent_015685,Tilarginine acetate,Tilarginine,acetate,1,salt/ester rollup: 'Tilarginine acetate' -> 'Tilarginine' (acetate)
ent_015709,ent_015708,Tilsotolimod sodium,Tilsotolimod,sodium,0,salt/ester rollup: 'Tilsotolimod sodium' -> 'Tilsotolimod' (sodium)
ent_015716,ent_015715,Timbetasin acetate,Timbetasin,acetate,0,salt/ester rollup: 'Timbetasin acetate' -> 'Timbetasin' (acetate)
ent_015723,ent_015722,Timepidium bromide,Timepidium,bromide,0,salt/ester rollup: 'Timepidium bromide' -> 'Timepidium' (bromide)
ent_015729,ent_015728,Timolol maleate,Timolol,maleate,4,salt/ester rollup: 'Timolol maleate' -> 'Timolol' (maleate)
ent_015748,ent_015747,Tinzaparin sodium,Tinzaparin,sodium,14,salt/ester rollup: 'Tinzaparin sodium' -> 'Tinzaparin' (sodium)
ent_015755,ent_015754,Tiodonium chloride,Tiodonium,chloride,0,salt/ester rollup: 'Tiodonium chloride' -> 'Tiodonium' (chloride)
ent_015768,ent_015767,Tiotropium bromide,Tiotropium,bromide,25,salt/ester rollup: 'Tiotropium bromide' -> 'Tiotropium' (bromide)
ent_015779,ent_015778,Tipetropium bromide,Tipetropium,bromide,0,salt/ester rollup: 'Tipetropium bromide' -> 'Tipetropium' (bromide)
ent_015783,ent_015782,Tipiracil hydrochloride,Tipiracil,hydrochloride,3,salt/ester rollup: 'Tipiracil hydrochloride' -> 'Tipiracil' (hydrochloride)
ent_015797,ent_015796,Tiquizium bromide,Tiquizium,bromide,0,salt/ester rollup: 'Tiquizium bromide' -> 'Tiquizium' (bromide)
ent_015799,ent_015798,Tirabrutinib hydrochloride,Tirabrutinib,hydrochloride,0,salt/ester rollup: 'Tirabrutinib hydrochloride' -> 'Tirabrutinib' (hydrochloride)
ent_015806,ent_015805,Tirbanibulin mesylate,Tirbanibulin,mesylate,0,salt/ester rollup: 'Tirbanibulin mesylate' -> 'Tirbanibulin' (mesylate)
ent_015810,ent_015809,Tirofiban hydrochloride,Tirofiban,hydrochloride,2,salt/ester rollup: 'Tirofiban hydrochloride' -> 'Tirofiban' (hydrochloride)
ent_015825,ent_015824,Tivanisiran sodium,Tivanisiran,sodium,0,salt/ester rollup: 'Tivanisiran sodium' -> 'Tivanisiran' (sodium)
ent_015831,ent_015830,Tivozanib hydrochloride,Tivozanib,hydrochloride,5,salt/ester rollup: 'Tivozanib hydrochloride' -> 'Tivozanib' (hydrochloride)
ent_015833,ent_015832,Tivumecirnon besylate,Tivumecirnon,besylate,0,salt/ester rollup: 'Tivumecirnon besylate' -> 'Tivumecirnon' (besylate)
ent_015841,ent_015840,Tizanidine hydrochloride,Tizanidine,hydrochloride,2,salt/ester rollup: 'Tizanidine hydrochloride' -> 'Tizanidine' (hydrochloride)
ent_015860,ent_015859,Tobramycin sulfate,Tobramycin,sulfate,2,salt/ester rollup: 'Tobramycin sulfate' -> 'Tobramycin' (sulfate)
ent_015863,ent_015862,Tocainide hydrochloride,Tocainide,hydrochloride,0,salt/ester rollup: 'Tocainide hydrochloride' -> 'Tocainide' (hydrochloride)
ent_015871,ent_020887,Tocopherol acetate,Tocopherol,acetate,1,salt/ester rollup: 'Tocopherol acetate' -> 'Tocopherol' (acetate)
ent_015876,ent_015875,Tofacitinib citrate,Tofacitinib,citrate,3,salt/ester rollup: 'Tofacitinib citrate' -> 'Tofacitinib' (citrate)
ent_015883,ent_015882,Tofogliflozin anhydrous,Tofogliflozin,anhydrous,0,salt/ester rollup: 'Tofogliflozin anhydrous' -> 'Tofogliflozin' (anhydrous)
ent_015889,ent_015888,Tolazoline hydrochloride,Tolazoline,hydrochloride,0,salt/ester rollup: 'Tolazoline hydrochloride' -> 'Tolazoline' (hydrochloride)
ent_015891,ent_015890,Tolbutamide sodium,Tolbutamide,sodium,0,salt/ester rollup: 'Tolbutamide sodium' -> 'Tolbutamide' (sodium)
ent_015904,ent_015903,Toliodium chloride,Toliodium,chloride,0,salt/ester rollup: 'Toliodium chloride' -> 'Toliodium' (chloride)
ent_015909,ent_015908,Tolmetin sodium,Tolmetin,sodium,0,salt/ester rollup: 'Tolmetin sodium' -> 'Tolmetin' (sodium)
ent_015917,ent_015916,Tolonium chloride,Tolonium,chloride,0,salt/ester rollup: 'Tolonium chloride' -> 'Tolonium' (chloride)
ent_015931,ent_015930,Tolterodine tartrate,Tolterodine,tartrate,5,salt/ester rollup: 'Tolterodine tartrate' -> 'Tolterodine' (tartrate)
ent_015935,ent_015934,Toludesvenlafaxine hydrochloride,Toludesvenlafaxine,hydrochloride,0,salt/ester rollup: 'Toludesvenlafaxine hydrochloride' -> 'Toludesvenlafaxine' (hydrochloride)
ent_015945,ent_015944,Tomivosertib hydrochloride,Tomivosertib,hydrochloride,0,salt/ester rollup: 'Tomivosertib hydrochloride' -> 'Tomivosertib' (hydrochloride)
ent_015954,ent_015953,Tonlamarsen sodium,Tonlamarsen,sodium,0,salt/ester rollup: 'Tonlamarsen sodium' -> 'Tonlamarsen' (sodium)
ent_015961,ent_015960,Topotecan hydrochloride,Topotecan,hydrochloride,3,salt/ester rollup: 'Topotecan hydrochloride' -> 'Topotecan' (hydrochloride)
ent_015969,ent_015968,Torasemide anhydrous,Torasemide,anhydrous,0,salt/ester rollup: 'Torasemide anhydrous' -> 'Torasemide' (anhydrous)
ent_015974,ent_015973,Toreforant tartrate,Toreforant,tartrate,0,salt/ester rollup: 'Toreforant tartrate' -> 'Toreforant' (tartrate)
ent_015976,ent_015975,Toremifene citrate,Toremifene,citrate,1,salt/ester rollup: 'Toremifene citrate' -> 'Toremifene' (citrate)
ent_016020,ent_016019,Tramadol hydrochloride,Tramadol,hydrochloride,8,salt/ester rollup: 'Tramadol hydrochloride' -> 'Tramadol' (hydrochloride)
ent_016037,ent_016036,Trantelinium bromide,Trantelinium,bromide,0,salt/ester rollup: 'Trantelinium bromide' -> 'Trantelinium' (bromide)
ent_016039,ent_016038,Tranylcypromine sulfate,Tranylcypromine,sulfate,1,salt/ester rollup: 'Tranylcypromine sulfate' -> 'Tranylcypromine' (sulfate)
ent_016064,ent_016063,Trazodone hydrochloride,Trazodone,hydrochloride,3,salt/ester rollup: 'Trazodone hydrochloride' -> 'Trazodone' (hydrochloride)
ent_016081,ent_016080,Trelagliptin succinate,Trelagliptin,succinate,0,salt/ester rollup: 'Trelagliptin succinate' -> 'Trelagliptin' (succinate)
ent_016102,ent_016099,Treprostinil phosphate,Treprostinil,phosphate,0,salt/ester rollup: 'Treprostinil phosphate' -> 'Treprostinil' (phosphate)
ent_016103,ent_016099,Treprostinil sodium,Treprostinil,sodium,2,salt/ester rollup: 'Treprostinil sodium' -> 'Treprostinil' (sodium)
ent_016151,ent_016150,Triclobisonium chloride,Triclobisonium,chloride,0,salt/ester rollup: 'Triclobisonium chloride' -> 'Triclobisonium' (chloride)
ent_016156,ent_016155,Triclofos sodium,Triclofos,sodium,0,salt/ester rollup: 'Triclofos sodium' -> 'Triclofos' (sodium)
ent_016162,ent_016161,Tricyclamol chloride,Tricyclamol,chloride,0,salt/ester rollup: 'Tricyclamol chloride' -> 'Tricyclamol' (chloride)
ent_016166,ent_016165,Tridihexethyl chloride,Tridihexethyl,chloride,0,salt/ester rollup: 'Tridihexethyl chloride' -> 'Tridihexethyl' (chloride)
ent_016171,ent_016169,Trientine hydrochloride,Trientine,hydrochloride,2,salt/ester rollup: 'Trientine hydrochloride' -> 'Trientine' (hydrochloride)
ent_016182,ent_016181,Trifluoperazine hydrochloride,Trifluoperazine,hydrochloride,0,salt/ester rollup: 'Trifluoperazine hydrochloride' -> 'Trifluoperazine' (hydrochloride)
ent_016185,ent_016184,Triflupromazine hydrochloride,Triflupromazine,hydrochloride,0,salt/ester rollup: 'Triflupromazine hydrochloride' -> 'Triflupromazine' (hydrochloride)
ent_016187,ent_020905,Trifluridine|tipiracil hydrochloride,Trifluridine|Tipiracil,hydrochloride,4,salt/ester rollup: 'Trifluridine|tipiracil hydrochloride' -> 'Trifluridine|Tipiracil' (hydrochloride)
ent_016195,ent_016194,Trihexyphenidyl hydrochloride,Trihexyphenidyl,hydrochloride,0,salt/ester rollup: 'Trihexyphenidyl hydrochloride' -> 'Trihexyphenidyl' (hydrochloride)
ent_016205,ent_016204,Trimedoxime bromide,Trimedoxime,bromide,0,salt/ester rollup: 'Trimedoxime bromide' -> 'Trimedoxime' (bromide)
ent_016218,ent_016217,Trimethobenzamide hydrochloride,Trimethobenzamide,hydrochloride,0,salt/ester rollup: 'Trimethobenzamide hydrochloride' -> 'Trimethobenzamide' (hydrochloride)
ent_016220,ent_016219,Trimethoprim hydrochloride,Trimethoprim,hydrochloride,0,salt/ester rollup: 'Trimethoprim hydrochloride' -> 'Trimethoprim' (hydrochloride)
ent_016221,ent_016219,Trimethoprim sulfate,Trimethoprim,sulfate,1,salt/ester rollup: 'Trimethoprim sulfate' -> 'Trimethoprim' (sulfate)
ent_016227,ent_016226,Trimipramine maleate,Trimipramine,maleate,3,salt/ester rollup: 'Trimipramine maleate' -> 'Trimipramine' (maleate)
ent_016237,ent_016236,Tripelennamine citrate,Tripelennamine,citrate,0,salt/ester rollup: 'Tripelennamine citrate' -> 'Tripelennamine' (citrate)
ent_016238,ent_016236,Tripelennamine hydrochloride,Tripelennamine,hydrochloride,0,salt/ester rollup: 'Tripelennamine hydrochloride' -> 'Tripelennamine' (hydrochloride)
ent_016242,ent_016241,Triprolidine hydrochloride,Triprolidine,hydrochloride,0,salt/ester rollup: 'Triprolidine hydrochloride' -> 'Triprolidine' (hydrochloride)
ent_016245,ent_016244,Triptorelin acetate,Triptorelin,acetate,5,salt/ester rollup: 'Triptorelin acetate' -> 'Triptorelin' (acetate)
ent_016246,ent_016244,Triptorelin pamoate,Triptorelin,pamoate,3,salt/ester rollup: 'Triptorelin pamoate' -> 'Triptorelin' (pamoate)
ent_016274,ent_016273,Tropenziline bromide,Tropenziline,bromide,0,salt/ester rollup: 'Tropenziline bromide' -> 'Tropenziline' (bromide)
ent_016284,ent_016283,Troriluzole hydrochloride,Troriluzole,hydrochloride,0,salt/ester rollup: 'Troriluzole hydrochloride' -> 'Troriluzole' (hydrochloride)
ent_016287,ent_016286,Trospium chloride,Trospium,chloride,1,salt/ester rollup: 'Trospium chloride' -> 'Trospium' (chloride)
ent_016291,ent_016290,Trovafloxacin mesylate,Trovafloxacin,mesylate,0,salt/ester rollup: 'Trovafloxacin mesylate' -> 'Trovafloxacin' (mesylate)
ent_016324,ent_016323,Tubocurarine chloride,Tubocurarine,chloride,0,salt/ester rollup: 'Tubocurarine chloride' -> 'Tubocurarine' (chloride)
ent_016390,ent_016389,Udifitimod hydrochloride,Udifitimod,hydrochloride,0,salt/ester rollup: 'Udifitimod hydrochloride' -> 'Udifitimod' (hydrochloride)
ent_016403,ent_016402,Ulefnersen sodium,Ulefnersen,sodium,0,salt/ester rollup: 'Ulefnersen sodium' -> 'Ulefnersen' (sodium)
ent_016408,ent_016407,Ulimorelin hydrochloride,Ulimorelin,hydrochloride,3,salt/ester rollup: 'Ulimorelin hydrochloride' -> 'Ulimorelin' (hydrochloride)
ent_016412,ent_016411,Ulipristal acetate,Ulipristal,acetate,5,salt/ester rollup: 'Ulipristal acetate' -> 'Ulipristal' (acetate)
ent_016414,ent_016413,Ulixacaltamide hydrochloride,Ulixacaltamide,hydrochloride,0,salt/ester rollup: 'Ulixacaltamide hydrochloride' -> 'Ulixacaltamide' (hydrochloride)
ent_016420,ent_016419,Ulotaront hydrochloride,Ulotaront,hydrochloride,0,salt/ester rollup: 'Ulotaront hydrochloride' -> 'Ulotaront' (hydrochloride)
ent_016424,ent_016423,Umbralisib tosylate,Umbralisib,tosylate,1,salt/ester rollup: 'Umbralisib tosylate' -> 'Umbralisib' (tosylate)
ent_016426,ent_016425,Umeclidinium bromide,Umeclidinium,bromide,8,salt/ester rollup: 'Umeclidinium bromide' -> 'Umeclidinium' (bromide)
ent_016446,ent_016445,Upacicalcet sodium,Upacicalcet,sodium,0,salt/ester rollup: 'Upacicalcet sodium' -> 'Upacicalcet' (sodium)
ent_016448,ent_016447,Upadacitinib hemihydrate,Upadacitinib,hemihydrate,0,salt/ester rollup: 'Upadacitinib hemihydrate' -> 'Upadacitinib' (hemihydrate)
ent_016449,ent_016447,Upadacitinib tartrate,Upadacitinib,tartrate,0,salt/ester rollup: 'Upadacitinib tartrate' -> 'Upadacitinib' (tartrate)
ent_016466,ent_016465,Urapidil hydrochloride,Urapidil,hydrochloride,0,salt/ester rollup: 'Urapidil hydrochloride' -> 'Urapidil' (hydrochloride)
ent_016495,ent_016494,Utenpanium chloride,Utenpanium,chloride,0,salt/ester rollup: 'Utenpanium chloride' -> 'Utenpanium' (chloride)
ent_016506,ent_016505,Vabicaserin hydrochloride,Vabicaserin,hydrochloride,0,salt/ester rollup: 'Vabicaserin hydrochloride' -> 'Vabicaserin' (hydrochloride)
ent_016522,ent_016521,Valacyclovir hydrochloride,Valacyclovir,hydrochloride,4,salt/ester rollup: 'Valacyclovir hydrochloride' -> 'Valacyclovir' (hydrochloride)
ent_016526,ent_016525,Valbenazine tosylate,Valbenazine,tosylate,0,salt/ester rollup: 'Valbenazine tosylate' -> 'Valbenazine' (tosylate)
ent_016532,ent_016531,Valemetostat tosylate,Valemetostat,tosylate,1,salt/ester rollup: 'Valemetostat tosylate' -> 'Valemetostat' (tosylate)
ent_016535,ent_016534,Valganciclovir hydrochloride,Valganciclovir,hydrochloride,2,salt/ester rollup: 'Valganciclovir hydrochloride' -> 'Valganciclovir' (hydrochloride)
ent_016541,ent_016540,Valnivudine hydrochloride,Valnivudine,hydrochloride,0,salt/ester rollup: 'Valnivudine hydrochloride' -> 'Valnivudine' (hydrochloride)
ent_016546,ent_016545,Valomaciclovir stearate,Valomaciclovir,stearate,0,salt/ester rollup: 'Valomaciclovir stearate' -> 'Valomaciclovir' (stearate)
ent_016566,ent_016565,Vamifeport hydrochloride,Vamifeport,hydrochloride,0,salt/ester rollup: 'Vamifeport hydrochloride' -> 'Vamifeport' (hydrochloride)
ent_016571,ent_016570,Vancomycin hydrochloride,Vancomycin,hydrochloride,3,salt/ester rollup: 'Vancomycin hydrochloride' -> 'Vancomycin' (hydrochloride)
ent_016586,ent_016585,Vanzacaftor calcium,Vanzacaftor,calcium,0,salt/ester rollup: 'Vanzacaftor calcium' -> 'Vanzacaftor' (calcium)
ent_016594,ent_016593,Vardenafil hydrochloride,Vardenafil,hydrochloride,1,salt/ester rollup: 'Vardenafil hydrochloride' -> 'Vardenafil' (hydrochloride)
ent_016597,ent_016596,Varenicline tartrate,Varenicline,tartrate,5,salt/ester rollup: 'Varenicline tartrate' -> 'Varenicline' (tartrate)
ent_016617,ent_016616,Vatinoxan hydrochloride,Vatinoxan,hydrochloride,0,salt/ester rollup: 'Vatinoxan hydrochloride' -> 'Vatinoxan' (hydrochloride)
ent_016628,ent_016627,Vecabrutinib succinate,Vecabrutinib,succinate,0,salt/ester rollup: 'Vecabrutinib succinate' -> 'Vecabrutinib' (succinate)
ent_016630,ent_016629,Vecuronium bromide,Vecuronium,bromide,3,salt/ester rollup: 'Vecuronium bromide' -> 'Vecuronium' (bromide)
ent_016662,ent_016661,Venglustat malate,Venglustat,malate,2,salt/ester rollup: 'Venglustat malate' -> 'Venglustat' (malate)
ent_016664,ent_016663,Venlafaxine besylate,Venlafaxine,besylate,1,salt/ester rollup: 'Venlafaxine besylate' -> 'Venlafaxine' (besylate)
ent_016665,ent_016663,Venlafaxine hydrochloride,Venlafaxine,hydrochloride,3,salt/ester rollup: 'Venlafaxine hydrochloride' -> 'Venlafaxine' (hydrochloride)
ent_016676,ent_016675,Verapamil hydrochloride,Verapamil,hydrochloride,6,salt/ester rollup: 'Verapamil hydrochloride' -> 'Verapamil' (hydrochloride)
ent_016681,ent_016680,Vercirnon sodium,Vercirnon,sodium,1,salt/ester rollup: 'Vercirnon sodium' -> 'Vercirnon' (sodium)
ent_016691,ent_016690,Vernakalant hydrochloride,Vernakalant,hydrochloride,4,salt/ester rollup: 'Vernakalant hydrochloride' -> 'Vernakalant' (hydrochloride)
ent_016708,ent_016707,Vestipitant mesylate,Vestipitant,mesylate,0,salt/ester rollup: 'Vestipitant mesylate' -> 'Vestipitant' (mesylate)
ent_016730,ent_016729,Vicriviroc maleate,Vicriviroc,maleate,0,salt/ester rollup: 'Vicriviroc maleate' -> 'Vicriviroc' (maleate)
ent_016745,ent_016744,Vilazodone hydrochloride,Vilazodone,hydrochloride,2,salt/ester rollup: 'Vilazodone hydrochloride' -> 'Vilazodone' (hydrochloride)
ent_016750,ent_016749,Viloxazine hydrochloride,Viloxazine,hydrochloride,0,salt/ester rollup: 'Viloxazine hydrochloride' -> 'Viloxazine' (hydrochloride)
ent_016757,ent_016756,Vimseltinib dihydrate,Vimseltinib,dihydrate,0,salt/ester rollup: 'Vimseltinib dihydrate' -> 'Vimseltinib' (dihydrate)
ent_016760,ent_016759,Vinblastine sulfate,Vinblastine,sulfate,6,salt/ester rollup: 'Vinblastine sulfate' -> 'Vinblastine' (sulfate)
ent_016768,ent_016767,Vincristine sulfate,Vincristine,sulfate,12,salt/ester rollup: 'Vincristine sulfate' -> 'Vincristine' (sulfate)
ent_016771,ent_016770,Vindesine sulfate,Vindesine,sulfate,4,salt/ester rollup: 'Vindesine sulfate' -> 'Vindesine' (sulfate)
ent_016782,ent_016781,Vinorelbine tartrate,Vinorelbine,tartrate,10,salt/ester rollup: 'Vinorelbine tartrate' -> 'Vinorelbine' (tartrate)
ent_016795,ent_016794,Viomycin sulfate,Viomycin,sulfate,0,salt/ester rollup: 'Viomycin sulfate' -> 'Viomycin' (sulfate)
ent_016834,ent_016833,Vocacapsaicin hydrochloride,Vocacapsaicin,hydrochloride,0,salt/ester rollup: 'Vocacapsaicin hydrochloride' -> 'Vocacapsaicin' (hydrochloride)
ent_016840,ent_016839,Vodudeutentan sodium,Vodudeutentan,sodium,0,salt/ester rollup: 'Vodudeutentan sodium' -> 'Vodudeutentan' (sodium)
ent_016847,ent_016846,Volanesorsen sodium,Volanesorsen,sodium,0,salt/ester rollup: 'Volanesorsen sodium' -> 'Volanesorsen' (sodium)
ent_016864,ent_016863,Vonoprazan fumarate,Vonoprazan,fumarate,0,salt/ester rollup: 'Vonoprazan fumarate' -> 'Vonoprazan' (fumarate)
ent_016869,ent_016868,Vorapaxar sulfate,Vorapaxar,sulfate,2,salt/ester rollup: 'Vorapaxar sulfate' -> 'Vorapaxar' (sulfate)
ent_016871,ent_016870,Vorasidenib citrate,Vorasidenib,citrate,0,salt/ester rollup: 'Vorasidenib citrate' -> 'Vorasidenib' (citrate)
ent_016873,ent_016872,Vorbipiprant sodium,Vorbipiprant,sodium,0,salt/ester rollup: 'Vorbipiprant sodium' -> 'Vorbipiprant' (sodium)
ent_016884,ent_016882,Vortioxetine hydrobromide,Vortioxetine,hydrobromide,0,salt/ester rollup: 'Vortioxetine hydrobromide' -> 'Vortioxetine' (hydrobromide)
ent_016912,ent_016911,Vupanorsen sodium,Vupanorsen,sodium,0,salt/ester rollup: 'Vupanorsen sodium' -> 'Vupanorsen' (sodium)
ent_016917,ent_016916,Vutrisiran sodium,Vutrisiran,sodium,1,salt/ester rollup: 'Vutrisiran sodium' -> 'Vutrisiran' (sodium)
